BioWare 3.0 Export
Device:	Platform 1 9286AA	Platform 1 9286AA	Platform 1 9286AA	Platform 1 9286AA
Samples (#):	6533	6533	6533	6533
Rate (Hz):	200.000000	200.000000	200.000000	200.000000
Contact period start (sample #):	0	0	0	0
Contact period end (sample #):	6532	6532	6532	6532
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	32.660000	32.660000	32.660000	32.660000
First sample time (s):	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	692.799622	692.799622	692.799622	692.799622
Normalized length (m):	1000.000000	1000.000000	1000.000000	1000.000000
abs time (s)	Fx	Fy	Fz	Ft
	N	N	N	N
7.760000	90.472813	-5.080170	640.821587	647.196604
7.765000	94.865486	-4.267262	690.941925	697.437032
7.770000	98.823082	-1.636794	743.802414	750.340397
7.775000	103.402153	2.385935	796.663063	803.349074
7.780000	108.411541	5.249133	849.529305	856.434851
7.785000	111.170609	6.334524	901.378632	908.230405
7.790000	109.226265	5.565081	948.447540	954.732467
7.795000	104.753670	4.408027	988.934357	994.476709
7.800000	100.670242	4.412153	1029.343109	1034.263603
7.805000	96.119514	4.335127	1067.274933	1071.603255
7.810000	91.060940	3.367338	1100.160446	1103.927734
7.815000	85.962700	3.017004	1128.087234	1131.361789
7.820000	82.265461	4.794812	1160.379272	1163.301617
7.825000	77.088497	6.067406	1186.081955	1188.599955
7.830000	72.026047	8.731849	1213.669464	1215.836159
7.835000	65.561405	10.891075	1236.809418	1238.593739
7.840000	58.667044	12.818398	1257.128662	1258.562119
7.845000	50.838678	14.318359	1274.111893	1275.206141
7.850000	44.411615	15.781044	1292.888397	1293.747209
7.855000	37.168043	15.347080	1306.530975	1307.149642
7.860000	30.820897	14.838565	1318.886932	1319.330456
7.865000	23.851081	13.672433	1324.314484	1324.599812
7.870000	17.425803	12.855399	1329.311676	1329.488041
7.875000	10.455690	10.878009	1330.715363	1330.800897
7.880000	4.537075	9.365669	1331.348175	1331.388848
7.885000	-2.082341	7.428443	1327.015472	1327.037898
7.890000	-6.872819	5.451466	1322.081818	1322.110921
7.895000	-11.001862	3.086054	1313.893890	1313.943576
7.900000	-15.987669	1.457761	1306.222534	1306.321185
7.905000	-21.011647	-0.054992	1297.781189	1297.951273
7.910000	-26.462370	-1.915603	1284.372162	1284.646168
7.915000	-30.316168	-2.692887	1273.102692	1273.466444
7.920000	-32.884670	-2.694124	1264.057129	1264.487677
7.925000	-37.513527	-4.165888	1251.588516	1252.157511
7.930000	-40.586012	-6.137913	1242.455582	1243.133448
7.935000	-41.710279	-8.301680	1238.457077	1239.187071
7.940000	-42.095575	-9.846757	1234.112549	1234.869539
7.945000	-40.575589	-10.616200	1236.357529	1237.068721
7.950000	-39.796065	-11.464321	1238.431152	1239.123431
7.955000	-39.249742	-11.884255	1242.728241	1243.404704
7.960000	-39.212166	-13.042134	1247.453293	1248.137576
7.965000	-38.434427	-13.385454	1256.455887	1257.114860
7.970000	-38.825381	-15.276738	1260.924026	1261.614121
7.975000	-38.710567	-17.283564	1270.184219	1270.891491
7.980000	-37.390078	-19.677173	1283.293198	1283.988567
7.985000	-35.369087	-21.913842	1297.684799	1298.351658
7.990000	-32.219959	-23.723973	1315.582397	1316.190715
7.995000	-28.874611	-25.611956	1329.198196	1329.758460
8.000000	-26.387812	-26.959101	1345.893799	1346.422381
8.005000	-24.249625	-27.921523	1363.787537	1364.288863
8.010000	-23.902203	-28.227568	1379.969238	1380.464853
8.015000	-24.136300	-28.421373	1394.782135	1395.280452
8.020000	-25.576963	-28.306657	1404.891357	1405.409255
8.025000	-27.484627	-27.380273	1419.621246	1420.151248
8.030000	-30.794184	-26.184705	1430.501984	1431.072970
8.035000	-34.805733	-24.410198	1441.386047	1442.012841
8.040000	-41.658948	-22.636931	1444.912476	1445.690133
8.045000	-50.067341	-20.709196	1443.905945	1444.922139
8.050000	-59.682301	-18.511041	1439.819397	1441.174705
8.055000	-70.776096	-16.816451	1432.992310	1434.837624
8.060000	-82.140373	-15.007557	1420.347229	1422.799536
8.065000	-94.750282	-13.546110	1404.361313	1407.619199
8.070000	-105.959488	-10.382231	1386.406784	1390.488754
8.075000	-118.491268	-7.411332	1360.319397	1365.490377
8.080000	-128.960609	-5.059124	1326.611221	1332.874250
8.085000	-137.368111	-1.892770	1281.085983	1288.431169
8.090000	-143.908501	1.311685	1221.521652	1229.970131
8.095000	-145.778885	3.743808	1147.483994	1156.713022
8.100000	-140.682133	6.870411	1058.798996	1068.126387
8.105000	-129.860607	8.101603	945.881973	954.789045
8.110000	-110.584175	10.071566	821.309891	828.782380
8.115000	-83.518448	9.676940	681.486237	686.653089
8.120000	-50.649809	9.198273	517.242981	519.798339
8.125000	-4.271264	7.165452	323.777126	323.884570
8.130000	34.710424	-1.164453	137.155780	141.484548
8.135000	31.662057	0.365218	47.810489	57.345114
8.140000	9.981425	-2.282168	9.255909	13.802500
8.145000	-0.610175	0.692032	-2.228715	2.412134
8.150000	-0.302116	-0.462546	-0.776513	0.952993
8.155000	0.279699	0.004567	2.219115	2.236677
8.160000	0.356639	0.238949	2.389652	2.427906
8.165000	0.551074	0.588871	4.271481	4.346953
8.170000	0.628014	0.550770	4.613231	4.688246
8.175000	0.628312	0.744988	3.928151	4.047241
8.180000	0.433579	0.514320	1.531879	1.673071
8.185000	0.783085	0.591759	3.585251	3.717180
8.190000	0.197697	0.167699	0.761263	0.804194
8.195000	0.315192	0.323403	2.215331	2.260890
8.200000	0.625930	0.479108	3.671117	3.754788
8.205000	0.275233	0.364805	2.472601	2.514477
8.210000	0.703465	0.751590	4.866957	4.974638
8.215000	0.158334	0.326292	2.043164	2.075104
8.220000	0.313405	0.209101	1.101721	1.164360
8.225000	0.546607	0.559023	2.128167	2.267241
8.230000	0.430006	0.289016	1.358564	1.454005
8.235000	0.662911	0.522573	3.326209	3.431647
8.240000	0.040244	0.019835	0.843011	0.844204
8.245000	0.428517	0.330005	1.956431	2.029816
8.250000	0.701679	0.600837	3.580940	3.698174
8.255000	0.389452	0.330005	2.555112	2.605604
8.260000	0.856750	0.794230	4.352179	4.506249
8.265000	1.207150	1.026548	5.635176	5.853736
8.270000	0.700488	0.524223	3.411648	3.522050
8.275000	0.195017	0.215703	1.613245	1.639243
8.280000	-0.116614	-0.210008	0.587277	0.634505
8.285000	0.078118	0.177602	1.870227	1.880264
8.290000	0.193826	0.215703	1.100378	1.137949
8.295000	0.505755	0.410334	2.726856	2.803552
8.300000	0.388856	0.371820	2.383570	2.443536
8.305000	0.039052	0.101401	0.841912	0.848895
8.310000	0.193826	0.101401	1.184764	1.204789
8.315000	0.349493	0.023961	1.441935	1.483879
8.320000	-0.040568	-0.013314	0.755754	0.756959
8.325000	0.465796	0.411984	2.981680	3.045835
8.330000	1.010631	0.838520	4.864563	5.038697
8.335000	0.660231	0.489836	3.666375	3.757413
8.340000	0.115397	0.102226	1.184764	1.194752
8.345000	0.114504	0.335782	2.125388	2.154793
8.350000	0.037266	-0.167368	0.070579	0.185425
8.355000	0.152974	0.220242	0.842679	0.884316
8.360000	0.192337	0.143215	0.842297	0.875767
8.365000	0.270468	0.181316	1.697867	1.728809
8.370000	0.153569	0.105114	0.754652	0.777259
8.375000	0.075438	0.143215	0.670365	0.689631
8.380000	0.854070	0.608265	3.666282	3.813272
8.385000	0.152378	-0.088691	-0.100347	0.202866
8.390000	0.698106	0.685704	3.579504	3.710847
8.395000	0.775641	0.648016	3.579504	3.719461
8.400000	0.736576	0.648016	4.179242	4.292846
8.405000	0.347409	0.454624	2.981298	3.035706
8.410000	0.425540	0.415698	2.808268	2.870585
8.415000	0.463712	0.687355	2.808792	2.928617
8.420000	0.969481	0.802895	4.263194	4.445150
8.425000	1.124850	1.113479	5.890100	6.099049
8.430000	0.775344	0.649667	3.408342	3.555281
8.435000	0.658147	0.765207	4.177709	4.297901
8.440000	0.307747	0.146516	1.268092	1.313101
8.445000	0.774450	0.611153	3.579166	3.712642
8.450000	0.346218	0.185030	1.012022	1.085491
8.455000	0.930117	0.804958	4.006262	4.190849
8.460000	0.774450	0.533714	3.835865	3.949492
8.465000	0.074247	0.186268	1.353197	1.367973
8.470000	0.502480	0.495613	3.235836	3.311911
8.475000	1.201790	1.077441	5.975490	6.189641
8.480000	0.501884	0.495613	3.064531	3.144657
8.485000	0.151187	0.263707	0.753793	0.812775
8.490000	0.463117	0.534127	2.552626	2.648711
8.495000	0.150890	0.147754	1.010246	1.032083
8.500000	-0.081717	-0.084564	-0.357853	0.376680
8.505000	0.541248	0.573465	3.407048	3.497111
8.510000	0.579122	0.497264	3.235887	3.324698
8.515000	0.228723	0.225606	1.352379	1.390015
8.520000	1.007057	0.574291	4.690767	4.831902
8.525000	0.150890	0.032214	0.753744	0.769374
8.530000	0.424349	0.535777	2.463929	2.556966
8.535000	0.423753	0.343210	1.865438	1.943506
8.540000	0.618188	0.497676	3.065009	3.166089
8.545000	0.344729	0.420237	2.379835	2.441117
8.550000	-0.005373	0.033039	0.410367	0.411730
8.555000	0.735087	0.459163	3.578402	3.681867
8.560000	0.422860	0.575116	3.576723	3.647261
8.565000	-0.004777	0.072791	0.581528	0.586085
8.570000	0.539461	0.575529	2.978664	3.081345
8.575000	-0.043247	-0.005062	0.496330	0.498236
8.580000	0.577931	0.420237	2.549079	2.647340
8.585000	0.617592	0.421062	3.578308	3.655544
8.590000	0.617592	0.421475	3.149539	3.237075
8.595000	0.384390	0.537840	2.208433	2.305256
8.600000	0.772664	0.769746	3.747218	3.902713
8.605000	0.734491	0.730820	4.175506	4.302142
8.610000	0.772664	0.653381	3.318308	3.469161
8.615000	0.773259	0.499740	3.148247	3.280111
8.620000	0.734194	0.459988	2.979286	3.102704
8.625000	0.267193	0.305522	2.121895	2.160364
8.630000	0.461330	0.267421	1.436671	1.532437
8.635000	1.006164	0.926276	5.117667	5.297251
8.640000	-0.122570	-0.157877	-0.189566	0.275470
8.645000	1.083998	0.809085	5.031416	5.210069
8.650000	1.044634	0.770159	5.288687	5.445605
8.655000	0.383199	0.383787	2.037844	2.108777
8.660000	0.617592	0.538253	3.917997	4.002728
8.665000	0.616401	0.422713	3.319650	3.402750
8.670000	0.616401	0.616105	4.005876	4.099583
8.675000	0.499800	0.268659	2.378255	2.445010
8.680000	0.460735	0.500152	2.635673	2.721985
8.685000	0.383497	0.230146	2.636392	2.674060
8.690000	-42.911010	-29.406767	289.481166	294.118102
8.695000	-269.307938	-17.647791	761.767757	808.163552
8.700000	-291.119461	48.614845	1185.623398	1221.808817
8.705000	25.616002	-0.033123	1090.088684	1090.389618
8.710000	113.279499	25.424255	1299.786789	1304.961430
8.715000	122.490284	48.428330	1437.411194	1443.433446
8.720000	166.180389	4.073372	1802.723145	1810.371026
8.725000	286.367599	6.566841	2333.442841	2350.958319
8.730000	354.202927	17.507820	2336.479156	2363.239532
8.735000	275.029099	40.155509	2023.277863	2042.279799
8.740000	38.536766	65.083464	1716.474884	1718.140555
8.745000	-161.421680	43.267806	1535.441406	1544.509428
8.750000	-248.764618	37.553377	1389.979080	1412.563604
8.755000	-263.441841	30.189882	1289.038986	1316.029840
8.760000	-228.556969	23.880968	1214.819023	1236.363154
8.765000	-196.009499	15.245983	1146.745407	1163.476339
8.770000	-182.950508	4.880367	1090.575790	1105.825602
8.775000	-178.493164	0.109378	1044.848686	1059.985188
8.780000	-175.756187	-3.725322	1008.027077	1023.241273
8.785000	-174.156288	-8.652840	983.792549	999.126150
8.790000	-172.439186	-7.871018	973.339066	988.527269
8.795000	-160.475822	-2.315731	978.373581	991.449805
8.800000	-142.358261	-2.261949	987.856773	998.064124
8.805000	-118.171181	-5.343436	1010.092018	1016.995017
8.810000	-91.107536	-8.933438	1037.716591	1041.746664
8.815000	-66.227392	-10.816470	1069.709129	1071.811870
8.820000	-43.879074	-10.917980	1102.473053	1103.399931
8.825000	-23.245471	-9.783761	1126.674225	1126.956469
8.830000	-5.849252	-5.284842	1143.941986	1143.969148
8.835000	4.925468	1.066436	1153.938995	1153.950000
8.840000	10.210102	6.988290	1159.487091	1159.553102
8.845000	11.951380	10.851601	1156.137550	1156.250245
8.850000	11.162029	11.611553	1139.945351	1140.059131
8.855000	9.086490	10.546930	1118.448967	1118.535602
8.860000	8.024572	9.211891	1096.693115	1096.761160
8.865000	7.042871	8.033379	1069.801071	1069.854415
8.870000	8.712866	8.912998	1046.758972	1046.833177
8.875000	8.752229	9.719718	1022.860741	1022.944363
8.880000	9.417535	10.918586	999.562172	999.666165
8.885000	10.475283	12.271507	979.260269	979.393178
8.890000	11.534224	13.466249	963.751579	963.914667
8.895000	12.320001	13.345757	948.498428	948.672314
8.900000	12.522178	12.024746	929.140030	929.302208
8.905000	12.646223	11.596147	913.720253	913.881337
8.910000	12.807845	11.167960	898.816025	898.976646
8.915000	13.706652	11.825577	889.475792	889.659992
8.920000	15.343238	13.257176	883.561302	883.793948
8.925000	17.016508	14.882581	883.810768	884.099840
8.930000	18.610457	16.198227	886.547638	886.890887
8.935000	20.162361	19.063489	892.621109	893.052284
8.940000	20.702133	21.308822	894.931404	895.424403
8.945000	22.330084	22.623231	902.378181	902.937886
8.950000	25.438361	23.861850	911.102531	911.769884
8.955000	29.095043	25.022617	917.941216	918.743015
8.960000	32.129951	25.488080	925.633698	926.541806
8.965000	33.257196	24.985755	927.935921	928.867807
8.970000	33.528571	24.172020	928.267212	929.186993
8.975000	33.061274	22.971502	928.942841	929.814787
8.980000	31.620610	21.963550	927.049255	927.848362
8.985000	28.662344	19.753429	918.566467	919.225806
8.990000	26.403685	18.511509	912.224396	912.794160
8.995000	23.444526	17.307689	903.573402	904.043193
9.000000	19.980491	16.065769	893.122398	893.490317
9.005000	17.721237	15.985853	886.013031	886.334407
9.010000	15.735443	15.906763	879.675934	879.960441
9.015000	14.839316	16.600005	872.480476	872.764543
9.020000	15.111286	17.101917	868.453308	868.753115
9.025000	16.278788	17.022002	864.939949	865.260575
9.030000	16.627698	16.014875	860.146217	860.455967
9.035000	17.870353	14.890146	859.547592	859.862273
9.040000	17.632685	12.487458	856.896568	857.168931
9.045000	17.627623	10.279400	856.387802	856.630881
9.050000	16.416887	7.763235	852.883453	853.076765
9.055000	15.750390	6.136593	852.116501	852.284145
9.060000	15.278327	5.167567	850.837959	850.990813
9.065000	14.030313	4.663179	847.502960	847.631914
9.070000	12.314999	4.198130	840.232910	840.333640
9.075000	10.523341	3.967049	834.502281	834.578058
9.080000	8.418861	4.315733	828.172874	828.226909
9.085000	4.953040	4.510363	818.166939	818.194363
9.090000	1.681356	4.392760	807.216530	807.230233
9.095000	-1.434364	4.508300	797.463966	797.478000
9.100000	-5.329907	4.391935	785.397758	785.428123
9.105000	-9.068294	3.656053	771.021240	771.083234
9.110000	-11.873871	3.617539	760.664146	760.765417
9.115000	-14.017416	3.463486	750.735001	750.873841
9.120000	-16.899635	2.263380	738.579994	738.776778
9.125000	-18.264847	1.837669	731.133438	731.363853
9.130000	-18.889896	1.837256	727.707260	727.954710
9.135000	-19.359875	1.296005	722.397888	722.658421
9.140000	-19.089393	1.102612	720.425720	720.679429
9.145000	-18.274078	0.910870	718.196335	718.429361
9.150000	-17.264029	0.447059	716.139511	716.347713
9.155000	-15.163420	0.601938	716.906197	717.066794
9.160000	-14.192438	0.061099	712.109818	712.251235
9.165000	-13.376526	0.062750	707.482880	707.609328
9.170000	-12.248686	0.062750	703.627754	703.734361
9.175000	-11.782579	0.490111	699.000107	699.099577
9.180000	-11.278597	1.031775	693.514694	693.607167
9.185000	-11.395198	1.304258	684.951706	685.047729
9.190000	-11.395198	2.156918	678.522964	678.622072
9.195000	-12.560615	2.197494	669.958153	670.079491
9.200000	-13.145110	2.816185	662.760521	662.896849
9.205000	-14.077325	2.623618	657.105682	657.261692
9.210000	-15.438070	2.043440	649.483879	649.670546
9.215000	-16.058653	1.812360	644.941116	645.143557
9.220000	-15.938181	1.734920	642.026031	642.226176
9.225000	-16.557573	1.077716	635.602806	635.819347
9.230000	-16.555191	0.690518	630.033607	630.251456
9.235000	-17.330846	0.071828	621.555496	621.797072
9.240000	-16.783630	0.381586	616.755554	616.983995
9.245000	-16.704307	0.963413	611.530243	611.759103
9.250000	-15.923889	2.126244	607.586517	607.798871
9.255000	-16.078364	2.436827	600.309341	600.529564
9.260000	-15.804607	3.752474	598.418686	598.639115
9.265000	-15.803416	4.256450	593.280151	593.505858
9.270000	-15.452422	4.682160	590.538239	590.758928
9.275000	-14.868224	4.798113	586.427353	586.635429
9.280000	-15.605409	4.565383	578.973969	579.202234
9.285000	-14.864353	4.950517	576.572220	576.785039
9.290000	-15.133645	4.330588	571.344635	571.561434
9.295000	-16.416258	2.975190	563.722115	563.968942
9.300000	-16.609205	3.052217	563.034065	563.287263
9.305000	-17.113781	1.928725	556.264069	556.530606
9.310000	-16.568352	1.462438	552.576233	552.826503
9.315000	-16.256721	1.462025	550.686340	550.928184
9.320000	-15.984750	0.957637	547.339714	547.573915
9.325000	-15.558304	0.919123	546.475113	546.697315
9.330000	-15.560389	0.260681	543.901382	544.123982
9.335000	-14.977680	-0.085527	544.407578	544.613577
9.340000	-13.849243	-0.355947	543.455940	543.632493
9.345000	-12.408878	-1.050426	541.306480	541.449711
9.350000	-10.811358	-1.783007	540.179451	540.290574
9.355000	-9.953105	-2.014087	535.460800	535.557083
9.360000	-9.212348	-1.551101	530.915077	530.997262
9.365000	-10.030045	-2.326734	522.349075	522.450545
9.370000	-10.109963	-2.407475	514.214294	514.319305
9.375000	-10.617519	-2.682020	506.932068	507.050339
9.380000	-11.320699	-3.343764	497.339905	497.479969
9.385000	-10.660752	-3.538394	493.055038	493.182971
9.390000	-10.390271	-4.584446	485.345512	485.478363
9.395000	-9.340860	-4.816352	481.229263	481.344007
9.400000	-8.135186	-4.931892	477.114601	477.209438
9.405000	-7.981007	-5.355953	470.773811	470.871919
9.410000	-6.620560	-5.006443	471.625084	471.698120
9.415000	-6.504852	-5.312901	471.113251	471.188110
9.420000	-7.401277	-5.312075	470.687180	470.775337
9.425000	-8.570862	-4.963391	474.459694	474.563058
9.430000	-10.791944	-5.584558	472.924637	473.080718
9.435000	-13.285294	-5.818527	468.220871	468.445449
9.440000	-15.232618	-5.474382	462.828842	463.111799
9.445000	-17.605793	-5.479746	451.955963	452.331940
9.450000	-19.356302	-5.793631	441.253021	441.715362
9.455000	-20.482951	-6.066113	430.713158	431.242592
9.460000	-19.391795	-5.948097	427.107216	427.588582
9.465000	-17.795465	-6.333231	422.298073	422.720298
9.470000	-15.264538	-6.521259	421.170036	421.497014
9.475000	-12.658457	-7.561947	420.898140	421.156341
9.480000	-10.635086	-8.215851	424.995392	425.207818
9.485000	-7.055343	-8.017094	431.658501	431.790589
9.490000	-4.215168	-8.361651	434.046623	434.147620
9.495000	-1.765350	-7.160720	441.829155	441.890704
9.500000	-1.221706	-6.888237	441.569778	441.625191
9.505000	-1.766541	-7.158657	440.026245	440.088018
9.510000	-3.323209	-7.585193	435.486511	435.565242
9.515000	-4.800853	-6.771459	431.976288	432.056031
9.520000	-5.965675	-7.041878	424.953003	425.053211
9.525000	-4.562589	-6.809147	421.696945	421.776594
9.530000	-3.587438	-7.197170	413.216858	413.295101
9.535000	-1.601346	-6.964851	409.185669	409.248073
9.540000	-0.471123	-7.390150	404.983360	405.051057
9.545000	1.939927	-6.847248	408.741028	408.802979
9.550000	3.884869	-6.379723	412.927513	412.995066
9.555000	5.907646	-5.759794	417.114731	417.196326
9.560000	7.851992	-4.595313	425.498634	425.595886
9.565000	7.655176	-4.091750	430.292282	430.379823
9.570000	6.563721	-2.892468	433.545296	433.604627
9.575000	5.316004	-2.739240	433.201149	433.242425
9.580000	5.197914	-3.284618	429.949585	429.993550
9.585000	5.508950	-4.371247	424.637299	424.695528
9.590000	7.338185	-4.875223	423.944641	424.036172
9.595000	8.739782	-6.269547	423.679749	423.816258
9.600000	10.257981	-7.234858	423.669296	423.855213
9.605000	12.983937	-7.928925	425.799522	426.071219
9.610000	16.525211	-8.003889	434.178246	434.566328
9.615000	18.547986	-7.885047	442.388626	442.847489
9.620000	18.508027	-7.417522	449.745461	450.187234
9.625000	17.767270	-6.911896	457.533409	457.930421
9.630000	17.142518	-6.213702	466.262833	466.619229
9.635000	15.894801	-6.017834	472.683731	472.989184
9.640000	14.452649	-6.248915	478.676903	478.935805
9.645000	13.827004	-5.590472	487.149963	487.378217
9.650000	12.386341	-5.433118	490.402824	490.589309
9.655000	12.229781	-3.611845	498.104431	498.267636
9.660000	12.228293	-2.215870	504.093765	504.246929
9.665000	11.797380	-0.821134	511.710228	511.846862
9.670000	10.977002	-0.200793	518.558060	518.674268
9.675000	10.586346	0.653930	527.713150	527.819730
9.680000	10.195988	0.889137	535.499275	535.597071
9.685000	10.469150	1.279223	542.856667	542.959114
9.690000	10.547579	0.390113	544.993279	545.095475
9.695000	11.560902	0.470029	552.777565	552.898645
9.700000	11.678992	-0.766115	555.512817	555.636100
9.705000	11.523921	-1.926057	556.965683	557.088218
9.710000	11.797380	-2.582436	562.099831	562.229550
9.715000	11.332761	-3.392044	565.695496	565.819168
9.720000	10.751244	-3.931644	570.317619	570.432497
9.725000	9.585528	-4.471657	571.345078	571.442977
9.730000	7.679950	-5.668875	570.406357	570.486222
9.735000	6.553002	-5.783177	573.405548	573.472152
9.740000	4.764024	-6.013020	574.092865	574.144120
9.745000	3.441749	-6.320302	576.493843	576.538761
9.750000	2.003468	-6.085920	577.267715	577.303272
9.755000	0.798389	-5.891703	576.501030	576.531688
9.760000	0.525824	-5.273425	576.675484	576.699834
9.765000	0.562805	-4.925153	577.534317	577.555591
9.770000	0.366286	-4.617046	577.280594	577.299173
9.775000	0.052272	-4.696960	575.659325	575.678489
9.780000	-0.065520	-4.117609	578.572884	578.587539
9.785000	-0.338681	-4.233974	578.405403	578.420999
9.790000	-1.702106	-4.582246	575.926895	575.947639
9.795000	-1.897434	-4.543733	579.696220	579.717132
9.800000	-3.182132	-5.163249	577.902794	577.934619
9.805000	-3.415038	-5.239038	579.704559	579.738291
9.810000	-3.298436	-5.432843	581.332809	581.367552
9.815000	-3.685817	-5.819215	580.992210	581.033043
9.820000	-3.294863	-6.167899	580.993439	581.035520
9.825000	-3.255500	-6.748076	579.111626	579.160090
9.830000	-3.099833	-6.865679	578.684914	578.733942
9.835000	-3.489893	-7.252465	576.459694	576.515877
9.840000	-3.763352	-7.253703	575.434151	575.492173
9.845000	-4.581050	-7.293041	574.665154	574.729687
9.850000	-5.087712	-7.410645	574.151932	574.222294
9.855000	-5.476880	-6.944770	576.206558	576.274434
9.860000	-5.866344	-6.712864	577.489410	577.558218
9.865000	-6.334238	-6.558398	575.692932	575.765132
9.870000	-5.750637	-6.016734	578.684822	578.744671
9.875000	-5.322106	-5.473832	580.910080	580.960247
9.880000	-5.789702	-5.203000	581.424530	581.476634
9.885000	-5.750934	-4.313065	583.222359	583.266659
9.890000	-6.178571	-4.428605	580.310486	580.360274
9.895000	-6.217637	-4.196286	579.109634	579.158214
9.900000	-5.360576	-3.653797	581.761917	581.798087
9.905000	-5.515647	-3.886528	579.621765	579.661037
9.910000	-4.930854	-3.421479	582.531387	582.562303
9.915000	-5.201633	-3.614046	580.646782	580.681327
9.920000	-5.512372	-3.730411	579.532303	579.570524
9.925000	-5.395175	-4.039344	577.904984	577.944283
9.930000	-4.811275	-3.459167	578.416405	578.446758
9.935000	-5.511776	-4.272901	573.962830	574.005198
9.940000	-4.615947	-3.653385	576.699699	576.729744
9.945000	-4.304614	-3.460405	575.240456	575.266969
9.950000	-3.369719	-3.229737	575.920982	575.939896
9.955000	-2.476570	-3.384203	574.376305	574.391613
9.960000	-1.932033	-3.347753	572.915245	572.928284
9.965000	-1.076759	-3.774289	571.284782	571.298265
9.970000	0.323350	-3.503870	571.877533	571.888358
9.975000	1.956958	-3.233450	575.296951	575.309366
9.980000	2.657161	-3.427669	574.180023	574.196402
9.985000	4.175063	-3.194524	576.399918	576.423890
9.990000	5.535808	-2.808565	579.478828	579.512076
9.995000	5.457676	-3.427256	577.679993	577.715939
10.000000	6.625476	-3.078571	581.528610	581.574500
10.005000	6.392273	-2.962618	582.044518	582.087157
10.010000	5.574873	-3.271964	581.103035	581.138987
10.015000	4.486099	-3.581309	579.649635	579.678058
10.020000	3.823472	-3.465769	580.249809	580.272756
10.025000	2.887981	-3.388742	580.938866	580.955927
10.030000	1.486385	-3.969744	577.602104	577.617658
10.035000	1.253480	-3.235514	580.513496	580.523866
10.040000	0.396717	-3.700151	578.461861	578.473831
10.045000	0.630515	-3.777177	579.146416	579.159076
10.050000	0.592045	-3.931644	578.205551	578.219221
10.055000	0.786479	-3.931644	580.089012	580.102869
10.060000	0.552979	-4.203300	579.235298	579.250813
10.065000	0.708646	-4.086523	578.807945	578.822805
10.070000	1.449106	-3.698501	582.233498	582.247048
10.075000	1.410338	-3.853379	580.092667	580.107179
10.080000	1.489660	-3.543621	581.548836	581.561540
10.085000	1.061427	-3.659575	581.036461	581.048955
10.090000	0.672260	-3.581722	581.466614	581.478034
10.095000	-0.300807	-3.814040	578.471146	578.483797
10.100000	-0.923772	-3.853792	578.645363	578.658933
10.105000	-1.195743	-3.969332	580.187943	580.202753
10.110000	-1.819303	-3.969332	580.789032	580.805445
10.115000	-2.831138	-4.317191	579.509247	579.532243
10.120000	-2.559465	-3.619823	584.906708	584.923508
10.125000	-3.337502	-3.735363	584.739243	584.760698
10.130000	-4.271801	-4.200000	579.948509	579.979449
10.135000	-3.649134	-3.658336	582.690361	582.713271
10.140000	-3.414145	-4.084873	578.839783	578.864264
10.145000	-3.452019	-4.471657	575.844040	575.871748
10.150000	-2.789690	-4.201651	576.358017	576.380083
10.155000	-2.867226	-4.201238	574.731453	574.753960
10.160000	-2.866333	-4.123386	574.559532	574.581477
10.165000	-2.670409	-3.735363	575.588745	575.607060
10.170000	-3.641690	-3.811977	573.705688	573.729910
10.175000	-3.875189	-3.501807	573.705597	573.729371
10.180000	-5.158400	-3.849666	570.882431	570.918715
10.185000	-4.574202	-2.997831	573.965164	573.991219
10.190000	-4.963071	-3.113370	573.536064	573.565988
10.195000	-4.884940	-3.112546	572.853287	572.882570
10.200000	-5.116951	-3.305113	572.084175	572.116606
10.205000	-5.195083	-3.149408	574.052635	574.084781
10.210000	-5.622720	-3.303875	574.996910	575.033892
10.215000	-5.583655	-3.342388	576.709648	576.746363
10.220000	-5.856221	-3.575944	576.625931	576.666755
10.225000	-6.050952	-3.845952	574.658043	574.702768
10.230000	-6.283858	-3.459167	574.057739	574.102552
10.235000	-5.855625	-3.188334	574.743820	574.782492
10.240000	-6.126106	-3.459167	571.659164	571.702453
10.245000	-5.463778	-2.762624	572.254684	572.287436
10.250000	-5.346284	-3.110482	568.913002	568.946625
10.255000	-4.488626	-2.490141	570.962685	570.985758
10.260000	-3.787232	-1.985753	572.242867	572.258844
10.265000	-3.863875	-2.023853	572.240280	572.256904
10.270000	-3.590714	-1.790709	573.862885	573.876912
10.275000	-3.629184	-1.634593	574.801117	574.814898
10.280000	-2.927491	-1.323597	576.595016	576.603967
10.285000	-2.693396	-1.013426	577.535370	577.542539
10.290000	-2.576794	-1.167480	576.248199	576.255143
10.295000	-2.109198	-0.703668	578.386726	578.391000
10.300000	-2.536835	-0.625403	577.784561	577.790469
10.305000	-3.119544	-0.625816	575.557457	575.566251
10.310000	-2.496579	-0.006713	577.437004	577.442401
10.315000	-2.886640	-0.316471	575.466713	575.474040
10.320000	-2.769145	-0.007951	576.151192	576.157846
10.325000	-3.197675	-0.162417	574.007645	574.016574
10.330000	-2.962984	-0.239444	574.776245	574.783932
10.335000	-2.962389	-0.200518	575.458984	575.466644
10.340000	-3.195591	0.031800	576.311729	576.320590
10.345000	-4.051759	-0.393497	575.029449	575.043859
