"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.673718846E0,3.524261475E0,7.675811768E0,2.633666992E-1,8.450317583E0
1.678723728E0,3.375823975E0,7.618347168E0,4.118041992E-1,8.342960133E0
1.683759129E0,3.189071655E0,7.560882568E0,4.692687988E-1,8.219327007E0
1.688794529E0,2.930496216E0,7.503433228E0,5.219421387E-1,8.072282321E0
1.693829929E0,2.504333496E0,7.426818848E0,6.129150391E-1,7.861614930E0
1.698834812E0,1.953674316E0,7.364562988E0,7.565612793E-1,7.656762783E0
1.703870213E0,1.369476318E0,7.278366089E0,9.241638184E-1,7.463521761E0
1.708905613E0,7.469940186E-1,7.230484009E0,1.086975098E0,7.349790060E0
1.713941013E0,0.000000000E0,7.144302368E0,1.355117798E0,7.271684851E0
1.718945896E0,-7.422027588E-1,7.024581909E0,1.628051758E0,7.248873599E0
1.723981297E0,-1.426940918E0,6.938400269E0,1.829162598E0,7.315968458E0
1.729016697E0,-2.073379517E0,6.842636108E0,1.996765137E0,7.423452198E0
1.734052097E0,-2.595321655E0,6.756439209E0,2.020706177E0,7.514547141E0
1.739056980E0,-3.055007935E0,6.689407349E0,2.044647217E0,7.632943495E0
1.744092381E0,-3.462020874E0,6.622360229E0,2.035064697E0,7.744851959E0
1.749127781E0,-3.763687134E0,6.564895630E0,2.116470337E0,7.857648641E0
1.754163181E0,-3.912124634E0,6.497863770E0,2.092529297E0,7.868013191E0
1.759198582E0,-3.907333374E0,6.445190430E0,2.073379517E0,7.817073390E0
1.764203465E0,-3.672698975E0,6.421249390E0,1.991973877E0,7.660882548E0
1.769238865E0,-3.055007935E0,6.517013550E0,1.905792236E0,7.445574735E0
1.774274265E0,-2.633621216E0,6.698974609E0,1.824386597E0,7.425672224E0
1.779309666E0,-2.403778076E0,6.856994629E0,1.709457397E0,7.464500584E0
1.784314549E0,-2.169143677E0,7.019805908E0,1.666366577E0,7.533899180E0
1.789349949E0,-1.872268677E0,7.206542969E0,1.647216797E0,7.625809776E0
1.794385349E0,-1.532287598E0,7.422027588E0,1.704666138E0,7.767900967E0
1.799420750E0,-1.125274658E0,7.661453247E0,1.814804077E0,7.953466084E0
1.804425633E0,-7.852935791E-1,7.896072388E0,1.881835938E0,8.155118126E0
1.809461033E0,-4.596862793E-1,8.173797607E0,1.920150757E0,8.408879695E0
1.814496433E0,-2.154846191E-1,8.441955566E0,1.953674316E0,8.667750039E0
1.819531834E0,-8.140563965E-2,8.738830566E0,1.963241577E0,8.957014237E0
1.824536717E0,1.292877197E-1,9.026138306E0,2.044647217E0,9.255726350E0
1.829572117E0,2.442016602E-1,9.356536865E0,2.068588257E0,9.585586781E0
1.834607517E0,2.250518799E-1,9.658203125E0,2.149993896E0,9.897171803E0
1.839642918E0,1.244964600E-1,9.931152344E0,2.207458496E0,1.017428913E1
1.844647801E0,-4.309082031E-2,1.011311340E1,2.298431396E0,1.037109958E1
1.849683201E0,-2.298431396E-1,1.020408630E1,2.413360596E0,1.048811301E1
1.854718601E0,-4.261627197E-1,1.029507446E1,2.571365356E0,1.061989137E1
1.859754002E0,-6.512298584E-1,1.035252380E1,2.734176636E0,1.072728164E1
1.864758885E0,-8.666992188E-1,1.040519714E1,2.954452515E0,1.085117896E1
1.869794285E0,-1.000778198E0,1.048660278E1,3.246536255E0,1.102317525E1
1.874829685E0,-1.086975098E0,1.054885864E1,3.620025635E0,1.120555751E1
1.879865086E0,-1.072601318E0,1.063504028E1,4.031829834E0,1.142410641E1
1.884869969E0,-9.289550781E-1,1.073081970E1,4.410125732E0,1.163884264E1
1.889905369E0,-7.900848389E-1,1.082179260E1,4.659118652E0,1.180859076E1
1.894940769E0,-5.985565186E-1,1.093670654E1,4.678268433E0,1.191033230E1
1.899976170E0,-3.782806396E-1,1.112345886E1,4.505889893E0,1.200739260E1
1.904981053E0,-2.346343994E-1,1.130062866E1,4.170700073E0,1.204798741E1
1.910016453E0,-2.202606201E-1,1.148738098E1,3.873825073E0,1.212497246E1
1.915051853E0,-2.729339600E-1,1.162145996E1,3.634399414E0,1.217956008E1
1.920087254E0,-4.118041992E-1,1.168849182E1,3.543411255E0,1.222072776E1
1.925092137E0,-5.458831787E-1,1.166934204E1,3.428497314E0,1.217481523E1
1.930127537E0,-6.033325195E-1,1.165019226E1,3.490753174E0,1.217687758E1
1.935162937E0,-6.943206787E-1,1.159751892E1,3.667922974E0,1.218352105E1
1.940198338E0,-5.889739990E-1,1.160708618E1,3.835510254E0,1.223856523E1
1.945233738E0,-3.878631592E-1,1.179383850E1,3.902542114E0,1.242879316E1
1.950238621E0,-1.005554199E-1,1.214817810E1,3.734954834E0,1.270976908E1
1.955274021E0,1.723785400E-1,1.261744690E1,3.509902954E0,1.309767534E1
1.960309422E0,5.075683594E-1,1.309628296E1,3.404556274E0,1.354109510E1
1.965344822E0,9.145812988E-1,1.347456360E1,3.418914795E0,1.393159365E1
1.970349705E0,1.187530518E0,1.361343384E1,3.059783936E0,1.400350268E1
1.975385105E0,1.101333618E0,1.356076050E1,1.987182617E0,1.374976566E1
1.980420506E0,6.320648193E-1,1.339315796E1,2.394256592E-1,1.341020174E1
1.985455906E0,1.101379395E-1,1.329260254E1,-1.628051758E0,1.339238460E1
1.990460789E0,-2.489929199E-1,1.323515320E1,-3.093307495E0,1.359411008E1
1.995496189E0,-5.219421387E-1,1.308192444E1,-4.194641113E0,1.374787928E1
2.000531590E0,-7.182617188E-1,1.278503418E1,-4.826705933E0,1.368466620E1
2.005566990E0,-7.278442383E-1,1.238760376E1,-5.343856812E0,1.351071019E1
2.010571873E0,-5.650329590E-1,1.199015808E1,-5.770019531E0,1.331826860E1
2.015607273E0,-4.213867188E-1,1.158314514E1,-6.124374390E0,1.310933941E1
2.020642674E0,-4.309082031E-2,1.131500244E1,-6.387725830E0,1.299362068E1
2.025678074E0,1.771697998E-1,1.108036804E1,-6.550537109E0,1.287305253E1
2.030682957E0,4.070129395E-1,1.083615112E1,-6.483505249E0,1.263422617E1
2.035718357E0,7.374114990E-1,1.063983154E1,-6.138732910E0,1.230584547E1
2.040753758E0,9.528961182E-1,1.045787048E1,-5.544967651E0,1.187525715E1
2.045789158E0,1.096542358E0,1.030943298E1,-4.735733032E0,1.139798144E1
2.050794041E0,1.039077759E0,1.023760986E1,-3.725372314E0,1.094379903E1
2.055829441E0,8.475494385E-1,1.020408630E1,-2.585739136E0,1.056067063E1
2.060864842E0,4.836273193E-1,1.016578674E1,-1.388641357E0,1.027158412E1
2.065900242E0,3.831481934E-2,1.014662170E1,-2.729339600E-1,1.015036418E1
2.070905125E0,-4.070129395E-1,1.004606628E1,7.996673584E-1,1.008605846E1
2.075940525E0,-9.959869385E-1,9.907211304E0,1.623275757E0,1.008860000E1
2.080975926E0,-1.517929077E0,9.782714844E0,2.260131836E0,1.015449725E1
2.086011326E0,-1.891418457E0,9.739608765E0,2.638412476E0,1.026638510E1
2.091016209E0,-2.317581177E0,9.792282104E0,2.710235596E0,1.042138898E1
2.096051609E0,-2.887405396E0,9.801864624E0,2.480392456E0,1.051503717E1
2.101087010E0,-3.567367554E0,9.787490845E0,2.030288696E0,1.061334822E1
2.106122410E0,-4.290405273E0,9.768341064E0,1.599319458E0,1.078822911E1
2.111127293E0,-4.912902832E0,9.777923584E0,1.134857178E0,1.100146830E1
2.116162693E0,-5.353439331E0,9.777923584E0,6.895294189E-1,1.116882058E1
2.121198094E0,-5.746078491E0,9.777923584E0,3.303985596E-1,1.134611699E1
2.126233494E0,-6.052536011E0,9.758773804E0,7.661437988E-2,1.148358516E1
2.131238377E0,-6.287170410E0,9.701309204E0,-1.244964600E-1,1.156111636E1
2.136273777E0,-6.335052490E0,9.591171265E0,-3.639221191E-1,1.150025633E1
2.141309178E0,-6.287170410E0,9.452316284E0,-5.889739990E-1,1.136757165E1
2.146344578E0,-6.105209351E0,9.246414185E0,-7.565612793E-1,1.110595072E1
2.151349461E0,-5.693405151E0,8.978256226E0,-9.050140381E-1,1.066972340E1
2.156384861E0,-5.075714111E0,8.657440186E0,-9.768371582E-1,1.008307270E1
2.161420262E0,-4.304779053E0,8.307876587E0,-8.810729980E-1,9.398309726E0
2.166455662E0,-3.567367554E0,7.881713867E0,-7.517852783E-1,8.684048932E0
2.171460545E0,-2.647979736E0,7.517791748E0,-4.980010986E-1,7.986049996E0
2.176495945E0,-1.901000977E0,7.139511108E0,-1.867523193E-1,7.390622437E0
2.181531346E0,-9.864044189E-1,6.837844849E0,2.873077393E-1,6.914597717E0
2.186566746E0,-1.915435791E-1,6.593627930E0,6.368560791E-1,6.627081098E0
2.191571629E0,4.836273193E-1,6.363784790E0,9.337310791E-1,6.450077981E0
2.196607029E0,1.034301758E0,6.148315430E0,1.283294678E0,6.365407134E0
2.201642429E0,1.503555298E0,6.009445190E0,1.613693237E0,6.401415148E0
2.206677830E0,1.833953857E0,5.918472290E0,2.011123657E0,6.514316492E0
2.211682713E0,2.121261597E0,5.880157471E0,2.398986816E0,6.695606051E0
2.216718113E0,2.274490356E0,5.861007690E0,2.729385376E0,6.853777211E0
2.221753513E0,2.398986816E0,5.904098511E0,2.930496216E0,7.014365619E0
2.226788914E0,2.470809937E0,6.009445190E0,3.059783936E0,7.181964284E0
2.231793797E0,2.619262695E0,6.186614990E0,3.074157715E0,7.388178920E0
2.236829197E0,2.715026855E0,6.363784790E0,3.026275635E0,7.551653587E0
2.241864597E0,2.753326416E0,6.598419189E0,2.920928955E0,7.723455711E0
2.246899998E0,2.734176636E0,6.837844849E0,2.700653076E0,7.843811005E0
2.251904881E0,2.705444336E0,7.115570068E0,2.461242676E0,8.000530105E0
2.256940281E0,2.542648315E0,7.359771729E0,2.255340576E0,8.106655381E0
2.261975681E0,2.154785156E0,7.546524048E0,2.063796997E0,8.114948079E0
2.267011082E0,1.723831177E0,7.800308228E0,1.843536377E0,8.198477221E0
2.272015965E0,1.460464478E0,8.011001587E0,1.628051758E0,8.304195051E0
2.277051365E0,1.273712158E0,8.173797607E0,1.479614258E0,8.403723481E0
2.282086765E0,1.120483398E0,8.283935547E0,1.393432617E0,8.474710948E0
2.287122166E0,9.768371582E-1,8.346191406E0,1.422149658E0,8.522654016E0
2.292127049E0,7.996673584E-1,8.384490967E0,1.513137817E0,8.557379430E0
2.297162449E0,6.272735596E-1,8.370132446E0,1.656784058E0,8.555555078E0
2.302197849E0,5.219421387E-1,8.379699707E0,1.814804077E0,8.589837287E0
2.307233250E0,4.932098389E-1,8.322250366E0,1.924942017E0,8.556197103E0
2.312268650E0,5.458831787E-1,8.312667847E0,2.044647217E0,8.577821251E0
2.317273533E0,6.320648193E-1,8.336608887E0,2.154785156E0,8.633750792E0
2.322308933E0,6.943206787E-1,8.394073486E0,2.293640137E0,8.729452215E0
2.327344334E0,7.278442383E-1,8.489837646E0,2.446868896E0,8.865340822E0
2.332379734E0,7.613525391E-1,8.643066406E0,2.633621216E0,9.067426057E0
2.337384617E0,7.326202393E-1,8.853759766E0,2.849105835E0,9.329694446E0
2.342420017E0,6.847381592E-1,9.107543945E0,3.069366455E0,9.635208015E0
2.347455418E0,6.560058594E-1,9.385269165E0,3.275268555E0,9.961977971E0
2.352490818E0,6.416473389E-1,9.672576904E0,3.418914795E0,1.027907747E1
2.357495701E0,6.129150391E-1,9.979034424E0,3.505111694E0,1.059446086E1
2.362531101E0,5.793914795E-1,1.029028320E1,3.495529175E0,1.088321401E1
2.367566502E0,5.602416992E-1,1.057279968E1,3.471588135E0,1.114225687E1
2.372601902E0,4.980010986E-1,1.083615112E1,3.481170654E0,1.139248548E1
2.377606785E0,4.884185791E-1,1.102769470E1,3.485961914E0,1.157585995E1
2.382642185E0,4.884185791E-1,1.114260864E1,3.481170654E0,1.168395606E1
2.387677586E0,5.075683594E-1,1.121922302E1,3.390182495E0,1.173123728E1
2.392712986E0,6.033325195E-1,1.130541992E1,3.289627075E0,1.178974877E1
2.397717869E0,7.086791992E-1,1.141555786E1,3.246536255E0,1.188937278E1
2.402753269E0,7.374114990E-1,1.153526306E1,3.280059814E0,1.201519297E1
2.407788670E0,6.799468994E-1,1.161666870E1,3.428497314E0,1.213111344E1
2.412824070E0,5.602416992E-1,1.172680664E1,3.667922974E0,1.229981803E1
2.417828953E0,3.447723389E-1,1.181777954E1,3.969589233E0,1.247142413E1
2.422864353E0,5.746459961E-2,1.192791748E1,4.194641113E0,1.264411055E1
2.427899754E0,-2.729339600E-1,1.214817810E1,4.328720093E0,1.289924578E1
2.432935154E0,-5.889739990E-1,1.251689148E1,4.328720093E0,1.325734816E1
2.437940037E0,-9.385223389E-1,1.296699524E1,4.189849854E0,1.365937888E1
2.442975437E0,-1.398208618E0,1.345541382E1,4.027053833E0,1.411454253E1
2.448010838E0,-1.714248657E0,1.396777344E1,3.960006714E0,1.461913118E1
2.453046238E0,-1.939300537E0,1.437957764E1,4.017471313E0,1.505567054E1
2.458051121E0,-2.149993896E0,1.451843262E1,3.734954834E0,1.514454512E1
2.463086521E0,-2.164352417E0,1.440830994E1,2.877838135E0,1.485145680E1
2.468121922E0,-1.920150757E0,1.409226990E1,1.201889038E0,1.427317719E1
2.473157322E0,-1.580169678E0,1.373793030E1,-7.709350586E-1,1.384998216E1
2.478162205E0,-1.268920898E0,1.339315796E1,-2.523483276E0,1.368776126E1
2.483197605E0,-8.714904785E-1,1.301487732E1,-3.816360474E0,1.359084746E1
2.488233006E0,-4.644775391E-1,1.256477356E1,-4.869812012E0,1.348348408E1
2.493268406E0,-1.628112793E-1,1.198536682E1,-5.650314331E0,1.325147454E1
2.498273289E0,2.394104004E-2,1.140597534E1,-6.234497070E0,1.299868456E1
2.503308689E0,2.154846191E-1,1.093193054E1,-6.622360229E0,1.278316056E1
2.508344090E0,3.926544189E-1,1.056800842E1,-6.837844849E0,1.259337531E1
2.513379490E0,4.453277588E-1,1.026155090E1,-6.780380249E0,1.230736772E1
2.518384373E0,4.501037598E-1,1.002212524E1,-6.497863770E0,1.195273280E1
2.523419773E0,5.027770996E-1,9.959884644E0,-5.971145630E0,1.162353935E1
2.528455174E0,4.980010986E-1,9.998184204E0,-5.228942871E0,1.129396016E1
2.533490574E0,4.309539795E-1,1.005085754E1,-4.467575073E0,1.100748317E1
2.538495457E0,4.357452393E-1,1.017535400E1,-3.658340454E0,1.082179088E1
2.543530857E0,3.256072998E-1,1.038125610E1,-2.724594116E0,1.073777964E1
2.548566258E0,1.675872803E-1,1.062068176E1,-1.805221558E0,1.077431165E1
2.553601658E0,-4.788208008E-2,1.086009216E1,-1.005569458E0,1.090665230E1
2.558606541E0,-1.484375000E-1,1.119050598E1,-2.489929199E-1,1.119425993E1
2.563641941E0,-1.149291992E-1,1.151611328E1,3.256072998E-1,1.152128873E1
2.568677342E0,-1.005554199E-1,1.176510620E1,6.895294189E-1,1.178572383E1
2.573712742E0,-5.267333984E-2,1.188481140E1,8.140258789E-1,1.191277275E1
2.578717625E0,7.182312012E-2,1.192312622E1,8.475494385E-1,1.195342786E1
2.583753025E0,2.106933594E-1,1.184651184E1,7.326202393E-1,1.187101373E1
2.588788426E0,3.639221191E-1,1.167890930E1,5.123596191E-1,1.169580584E1
2.593823826E0,5.219421387E-1,1.145385742E1,2.106933594E-1,1.146767915E1
2.598828709E0,5.793914795E-1,1.119050598E1,-2.873229980E-2,1.120553185E1
2.603864109E0,7.422027588E-1,1.092713928E1,-9.576416016E-2,1.095273521E1
2.608899510E0,1.019927979E0,1.065420532E1,-8.140563965E-2,1.070322246E1
2.613934910E0,1.379058838E0,1.034295654E1,-1.914978027E-2,1.043450622E1
2.618939793E0,1.738189697E0,1.001733398E1,-4.791259766E-3,1.016702053E1
2.623975193E0,2.063796997E0,9.682159424E0,5.267333984E-2,9.899810283E0
2.629010594E0,2.470809937E0,9.390060425E0,2.202606201E-1,9.712190858E0
2.634045994E0,2.844314575E0,9.107543945E0,3.591308594E-1,9.548112750E0
2.639050877E0,3.217803955E0,8.844177246E0,4.836273193E-1,9.423779965E0
2.644086277E0,3.476379395E0,8.576034546E0,5.746154785E-1,9.271664639E0
2.649121678E0,3.691864014E0,8.360549927E0,5.937652588E-1,9.158668689E0
2.654157078E0,3.806777954E0,8.135498047E0,5.506591797E-1,8.998950627E0
2.659161961E0,3.811569214E0,7.958328247E0,5.267181396E-1,8.839710423E0
2.664197361E0,3.725372314E0,7.800308228E0,4.644775391E-1,8.656728407E0
2.669232762E0,3.572143555E0,7.704544067E0,4.261627197E-1,8.503047896E0
2.674268162E0,3.270477295E0,7.627929688E0,4.213867188E-1,8.310168459E0
2.679273045E0,2.978393555E0,7.560882568E0,4.453277588E-1,8.138555780E0
2.684308445E0,2.638412476E0,7.484268188E0,4.884185791E-1,7.950725968E0
2.689343846E0,2.226608276E0,7.407653809E0,5.506591797E-1,7.754633769E0
2.694379246E0,1.833953857E0,7.350204468E0,6.799468994E-1,7.605998965E0
2.699384129E0,1.412582397E0,7.278366089E0,8.571166992E-1,7.463554849E0
2.704419529E0,9.911956787E-1,7.220916748E0,1.039077759E0,7.362322334E0
2.709454929E0,5.410919189E-1,7.173034668E0,1.177947998E0,7.289222750E0
2.714490330E0,-1.914978027E-2,7.134719849E0,1.374267578E0,7.265893297E0
2.719525730E0,-5.650329590E-1,7.091629028E0,1.493988037E0,7.269282274E0
2.724530613E0,-1.173156738E0,7.062896729E0,1.618484497E0,7.340320088E0
2.729566013E0,-1.709457397E0,7.000640869E0,1.742980957E0,7.414121646E0
2.734601414E0,-2.226608276E0,6.924026489E0,1.910568237E0,7.519986584E0
2.739636814E0,-2.681503296E0,6.842636108E0,2.044647217E0,7.628414716E0
2.744641697E0,-2.978393555E0,6.761230469E0,2.121261597E0,7.686664841E0
2.749677097E0,-3.184295654E0,6.675033569E0,2.140411377E0,7.699167022E0
2.754712498E0,-3.351882935E0,6.593627930E0,2.212249756E0,7.720433761E0
2.759747898E0,-3.442855835E0,6.512222290E0,2.236190796E0,7.698236469E0
2.764752781E0,-3.462020874E0,6.440399170E0,2.173934937E0,7.628258196E0
2.769788181E0,-3.265686035E0,6.406890869E0,2.135635376E0,7.501592787E0
2.774823582E0,-2.935287476E0,6.478713989E0,2.078170776E0,7.410023029E0
2.779858982E0,-2.542648315E0,6.598419189E0,2.097320557E0,7.375835531E0
2.784863865E0,-2.178726196E0,6.780380249E0,2.102111816E0,7.425582687E0
2.789899265E0,-1.867477417E0,6.924026489E0,2.092529297E0,7.470494869E0
2.794934666E0,-1.493988037E0,7.115570068E0,2.111679077E0,7.571164123E0
2.799970066E0,-1.101333618E0,7.311889648E0,2.154785156E0,7.701932552E0
2.804974949E0,-7.038879395E-1,7.508209229E0,2.188293457E0,7.852215758E0
2.810010349E0,-2.920989990E-1,7.728485107E0,2.274490356E0,8.061520344E0
2.815045750E0,5.267333984E-2,7.934387207E0,2.331954956E0,8.270144421E0
2.820081150E0,2.489929199E-1,8.130706787E0,2.355895996E0,8.468803710E0
2.825086033E0,3.543395996E-1,8.317459106E0,2.403778076E0,8.665092705E0
2.830121433E0,3.112487793E-1,8.480270386E0,2.408569336E0,8.821171570E0
2.835156834E0,1.484375000E-1,8.633499146E0,2.341522217E0,8.946623244E0
2.840192234E0,-8.619689941E-2,8.786727905E0,2.236190796E0,9.067224849E0
2.845227635E0,-3.543395996E-1,8.978256226E0,2.111679077E0,9.230050375E0
2.850232517E0,-5.410919189E-1,9.165008545E0,2.001556396E0,9.396615886E0
2.855267918E0,-6.464385986E-1,9.390060425E0,1.963241577E0,9.614854920E0
2.860303318E0,-7.661437988E-1,9.639053345E0,1.968032837E0,9.867698767E0
2.865338719E0,-9.385223389E-1,9.897628784E0,2.020706177E0,1.014530104E1
2.870343601E0,-1.106124878E0,1.019929504E1,2.231399536E0,1.049896545E1
2.875379002E0,-1.302444458E0,1.053448486E1,2.595321655E0,1.092737056E1
2.880414402E0,-1.441314697E0,1.089361572E1,3.083724976E0,1.141304566E1
2.885449803E0,-1.426940918E0,1.126232910E1,3.639190674E0,1.192140621E1
2.890454685E0,-1.278503418E0,1.164060974E1,4.204223633E0,1.244242189E1
2.895490086E0,-1.015136719E0,1.196142578E1,4.630386353E0,1.286649475E1
2.900525486E0,-6.991119385E-1,1.224394226E1,4.903320312E0,1.320777913E1
2.905560887E0,-4.884185791E-1,1.249772644E1,4.955993652E0,1.345338589E1
2.910565769E0,-3.974304199E-1,1.271321106E1,4.869812012E0,1.361979278E1
2.915601170E0,-3.734893799E-1,1.289517212E1,4.683059692E0,1.372428528E1
2.920636570E0,-4.788360596E-1,1.299093628E1,4.462799072E0,1.374446379E1
2.925671971E0,-6.081237793E-1,1.305319214E1,4.185058594E0,1.372116449E1
2.930676853E0,-7.613525391E-1,1.305319214E1,4.003112793E0,1.367444312E1
2.935712254E0,-8.427581787E-1,1.302445984E1,3.964797974E0,1.364061650E1
2.940747654E0,-8.331756592E-1,1.307713318E1,3.892974854E0,1.366970545E1
2.945783054E0,-9.002227783E-1,1.323515320E1,3.715805054E0,1.377631621E1
2.950787937E0,-9.097900391E-1,1.348414612E1,3.452438354E0,1.394880802E1
2.955823338E0,-8.571166992E-1,1.380018616E1,3.284851074E0,1.421161615E1
2.960858738E0,-6.081237793E-1,1.411141968E1,3.270477295E0,1.449820684E1
2.965894138E0,-2.298431396E-1,1.430775452E1,3.213012695E0,1.466588278E1
2.970899021E0,5.267333984E-2,1.429338074E1,2.805999756E0,1.456630159E1
2.975934422E0,2.298431396E-1,1.412100220E1,1.695098877E0,1.422423605E1
2.980969822E0,1.580200195E-1,1.387200928E1,2.346343994E-1,1.387489333E1
2.986005222E0,2.394104004E-2,1.368525696E1,-1.230621338E0,1.374049708E1
2.991010105E0,-5.267333984E-2,1.353202820E1,-2.346313477E0,1.373403614E1
2.996045506E0,-8.619689941E-2,1.319683838E1,-3.208236694E0,1.358148577E1
3.001080906E0,-2.059020996E-1,1.270362854E1,-3.830718994E0,1.327022915E1
3.006116306E0,-3.974304199E-1,1.216732788E1,-4.213790894E0,1.288246298E1
3.011121189E0,-6.081237793E-1,1.153047180E1,-4.639968872E0,1.244391038E1
3.016156590E0,-7.230529785E-1,1.084094238E1,-5.123596191E0,1.201249663E1
3.021191990E0,-6.943206787E-1,1.017056274E1,-5.544967651E0,1.160470137E1
3.026227390E0,-6.033325195E-1,9.591171265E0,-5.755661011E0,1.120188422E1
3.031232273E0,-4.644775391E-1,9.165008545E0,-5.846633911E0,1.088100405E1
3.036267674E0,-3.782806396E-1,8.810668945E0,-5.750869751E0,1.052822333E1
3.041303074E0,-1.532287598E-1,8.599975586E0,-5.415679932E0,1.016428297E1
3.046338474E0,7.182312012E-2,8.427597046E0,-4.960784912E0,9.779516219E0
3.051343357E0,3.447723389E-1,8.317459106E0,-4.314346313E0,9.376170757E0
3.056378758E0,5.937652588E-1,8.298309326E0,-3.500320435E0,9.025892643E0
3.061414158E0,6.751708984E-1,8.370132446E0,-2.379837036E0,8.728035130E0
3.066449558E0,5.793914795E-1,8.494628906E0,-1.134857178E0,8.589663297E0
3.071454441E0,3.830718994E-1,8.705322266E0,1.101379395E-1,8.714442621E0
3.076489842E0,2.394104004E-2,8.911224365E0,1.235412598E0,8.996484711E0
3.081525242E0,-3.734893799E-1,9.097961426E0,2.145202637E0,9.354907310E0
3.086560642E0,-8.283996582E-1,9.260772705E0,2.906555176E0,9.741469092E0
3.091596043E0,-1.326385498E0,9.428359985E0,3.418914795E0,1.011643459E1
3.096600926E0,-1.824386597E0,9.610321045E0,3.639190674E0,1.043697110E1
3.101636326E0,-2.442092896E0,9.768341064E0,3.471588135E0,1.065064454E1
3.106671726E0,-3.174713135E0,9.849746704E0,2.964019775E0,1.076483752E1
3.111707127E0,-3.897766113E0,9.902420044E0,2.288864136E0,1.088528376E1
3.116712010E0,-4.563354492E0,9.945510864E0,1.589752197E0,1.105733705E1
3.121747410E0,-5.114013672E0,9.969451904E0,8.906402588E-1,1.123994427E1
3.126782810E0,-5.492294312E0,9.969451904E0,2.298431396E-1,1.138455515E1
3.131818211E0,-5.712570190E0,9.945510864E0,-4.118041992E-1,1.147676902E1
3.136823094E0,-5.789184570E0,9.878479004E0,-9.672546387E-1,1.149063040E1
3.141858494E0,-5.741302490E0,9.739608765E0,-1.470046997E0,1.140103378E1
3.146893894E0,-5.554550171E0,9.543289185E0,-1.843536377E0,1.119491056E1
3.151929295E0,-5.056549072E0,9.313446045E0,-1.948883057E0,1.077530097E1
3.156934178E0,-4.462799072E0,8.992614746E0,-1.920150757E0,1.022108969E1
3.161969578E0,-3.821151733E0,8.671798706E0,-1.790863037E0,9.644090615E0
3.167004978E0,-3.131622314E0,8.346191406E0,-1.503555298E0,9.040279191E0
3.172040379E0,-2.456451416E0,7.977478027E0,-1.173156738E0,8.429152150E0
3.177045262E0,-1.795654297E0,7.647079468E0,-7.230529785E-1,7.888282725E0
3.182080662E0,-1.201889038E0,7.354980469E0,-3.399810791E-1,7.460285657E0
3.187116062E0,-6.512298584E-1,7.129928589E0,9.097290039E-2,7.160185618E0
3.192151463E0,-2.011108398E-1,6.957550049E0,4.501037598E-1,6.974994025E0
3.197156346E0,1.867523193E-1,6.856994629E0,7.948760986E-1,6.905438421E0
3.202191746E0,4.453277588E-1,6.861785889E0,1.096542358E0,6.963104734E0
3.207227146E0,7.182617188E-1,6.900085449E0,1.436523438E0,7.084538001E0
3.212262547E0,9.433135986E-1,6.957550049E0,1.762130737E0,7.238953513E0
3.217267429E0,1.125274658E0,7.072479248E0,2.068588257E0,7.454211102E0
3.222302830E0,1.278503418E0,7.196975708E0,2.288864136E0,7.659629845E0
3.227338230E0,1.412582397E0,7.331039429E0,2.461242676E0,7.861122289E0
3.232373631E0,1.517929077E0,7.455551147E0,2.561798096E0,8.028210329E0
3.237378513E0,1.589752197E0,7.565673828E0,2.571365356E0,8.147309514E0
3.242413914E0,1.738189697E0,7.661453247E0,2.499542236E0,8.244202852E0
3.247449314E0,1.829162598E0,7.704544067E0,2.389419556E0,8.271345774E0
3.252484715E0,1.934509277E0,7.733276367E0,2.217025757E0,8.274121870E0
3.257489597E0,2.039855957E0,7.714111328E0,2.059020996E0,8.240636709E0
3.262524998E0,2.149993896E0,7.661453247E0,1.939300537E0,8.190312948E0
3.267560398E0,2.159576416E0,7.589614868E0,1.853118896E0,8.105558203E0
3.272595799E0,2.035064697E0,7.522583008E0,1.766921997E0,7.990791999E0
3.277631199E0,1.728607178E0,7.465118408E0,1.752548218E0,7.860502584E0
3.282636082E0,1.335968018E0,7.460327148E0,1.723831177E0,7.772572652E0
3.287671482E0,9.864044189E-1,7.513000488E0,1.719039917E0,7.770023697E0
3.292706883E0,7.374114990E-1,7.627929688E0,1.757339478E0,7.862399702E0
3.297742283E0,5.793914795E-1,7.752426147E0,1.833953857E0,7.987439665E0
3.302747166E0,4.213867188E-1,7.876922607E0,1.915359497E0,8.117393580E0
3.307782566E0,3.303985596E-1,8.011001587E0,1.982406616E0,8.259252123E0
3.312817967E0,2.633666992E-1,8.173797607E0,2.054229736E0,8.432092810E0
3.317853367E0,1.867523193E-1,8.355758667E0,2.068588257E0,8.610031168E0
3.322858250E0,1.340789795E-1,8.532928467E0,2.054229736E0,8.777739185E0
3.327893650E0,6.703186035E-2,8.748413086E0,2.049438477E0,8.985511831E0
3.332929051E0,4.791259766E-3,8.983047485E0,2.030288696E0,9.209627423E0
3.337964451E0,-7.661437988E-2,9.227249146E0,1.982406616E0,9.438110645E0
3.342969334E0,-1.101379395E-1,9.504974365E0,2.001556396E0,9.714056622E0
3.348004734E0,-1.101379395E-1,9.777923584E0,1.996765137E0,9.980330205E0
3.353040135E0,-1.340789795E-1,1.000776672E1,2.039855957E0,1.021442041E1
