"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.922041467E0,-2.368894368E-1,9.719645500E0,-9.882357717E-1,9.772626832E0
3.924574540E0,-2.344966233E-1,9.712467194E0,-9.834501147E-1,9.764946584E0
3.927106780E0,-2.344966233E-1,9.714859962E0,-9.882357717E-1,9.767809514E0
3.929639072E0,-2.177468538E-1,9.714859962E0,-9.930213690E-1,9.767907106E0
3.932172197E0,-2.105683982E-1,9.712467194E0,-9.978070259E-1,9.765857714E0
3.934705269E0,-2.177468538E-1,9.707681656E0,-9.858429432E-1,9.760040119E0
3.937237509E0,-2.105683982E-1,9.710074425E0,-9.499505758E-1,9.758703320E0
3.939769749E0,-1.914258152E-1,9.700503349E0,-9.355936646E-1,9.747396810E0
3.942302874E0,-1.794617027E-1,9.695717812E0,-9.451649189E-1,9.743330391E0
3.944835999E0,-1.674975902E-1,9.695717812E0,-9.595218897E-1,9.744520593E0
3.947368186E0,-1.483550072E-1,9.688538551E0,-9.714859724E-1,9.738253101E0
3.949900478E0,-1.387837082E-1,9.678967476E0,-9.930213690E-1,9.730763781E0
3.952433603E0,-1.339980662E-1,9.669396400E0,-1.012163997E0,9.723150631E0
3.954966676E0,-1.196411327E-1,9.669396400E0,-1.016949654E0,9.723462724E0
3.957498915E0,-1.004985496E-1,9.674181938E0,-1.026520967E0,9.729010301E0
3.960031155E0,-9.571290761E-2,9.676574707E0,-1.038485050E0,9.732610658E0
3.962564280E0,-8.853443712E-2,9.676574707E0,-1.043270707E0,9.733054514E0
3.965097405E0,-8.614161611E-2,9.688538551E0,-1.045663476E0,9.745184028E0
3.967629644E0,-1.004985496E-1,9.700503349E0,-1.048056364E0,9.757473409E0
3.970161884E0,-1.004985496E-1,9.693324089E0,-1.045663476E0,9.750079177E0
3.972695009E0,-1.052841991E-1,9.688538551E0,-1.036092162E0,9.744349696E0
3.975228082E0,-1.292124242E-1,9.695717812E0,-1.031306505E0,9.751268268E0
3.977760322E0,-1.459621787E-1,9.698110580E0,-1.036092162E0,9.754390845E0
3.980292613E0,-1.507478207E-1,9.700503349E0,-1.036092162E0,9.756842579E0
3.982825738E0,-1.603191197E-1,9.702896118E0,-1.031306505E0,9.758867168E0
3.985358811E0,-1.722832322E-1,9.698110580E0,-1.024128079E0,9.753556719E0
3.987891051E0,-1.842473447E-1,9.688538551E0,-1.021735311E0,9.744006845E0
3.990423290E0,-1.890329868E-1,9.676574707E0,-1.016949654E0,9.731701708E0
3.992956415E0,-1.866401732E-1,9.681360245E0,-1.007378340E0,9.735418936E0
3.995489488E0,-1.962114573E-1,9.690931320E0,-9.930213690E-1,9.743651278E0
3.998021728E0,-2.105683982E-1,9.695717812E0,-9.858429432E-1,9.747982829E0
4.000554019E0,-2.201396823E-1,9.707681656E0,-9.834501147E-1,9.759852393E0
4.003087144E0,-2.153540403E-1,9.695717812E0,-9.978070259E-1,9.749304596E0
4.005620217E0,-2.273181528E-1,9.688538551E0,-1.024128079E0,9.745167578E0
4.008152457E0,-2.416750938E-1,9.700503349E0,-1.031306505E0,9.758164028E0
4.010684697E0,-2.464607358E-1,9.688538551E0,-1.016949654E0,9.744881156E0
4.013217822E0,-2.440679073E-1,9.693324089E0,-1.016949654E0,9.749578844E0
4.015750947E0,-2.440679073E-1,9.710074425E0,-1.012163997E0,9.765735530E0
4.018283134E0,-2.416750938E-1,9.710074425E0,-1.007378340E0,9.765181171E0
4.020815426E0,-2.273181528E-1,9.717252731E0,-1.002592683E0,9.771482297E0
4.023348551E0,-2.273181528E-1,9.712467194E0,-9.978070259E-1,9.766233224E0
4.025881624E0,-2.273181528E-1,9.702896118E0,-1.004985452E0,9.757451634E0
4.028413863E0,-2.153540403E-1,9.695717812E0,-1.014556766E0,9.751033108E0
4.030946155E0,-1.962114573E-1,9.698110580E0,-1.014556766E0,9.753008418E0
4.033479280E0,-1.842473447E-1,9.707681656E0,-1.016949654E0,9.762541514E0
4.036012353E0,-1.794617027E-1,9.717252731E0,-1.019342422E0,9.772219099E0
4.038544592E0,-1.794617027E-1,9.719645500E0,-1.021735311E0,9.774848244E0
4.041076832E0,-1.722832322E-1,9.714859962E0,-1.024128079E0,9.770211048E0
4.043609957E0,-1.842473447E-1,9.710074425E0,-1.014556766E0,9.764671927E0
4.046143030E0,-1.938186288E-1,9.714859962E0,-1.000199914E0,9.768135422E0
4.048675269E0,-1.842473447E-1,9.710074425E0,-9.906286001E-1,9.762214782E0
4.051207561E0,-1.818545163E-1,9.688538551E0,-9.834501147E-1,9.740021789E0
4.053740686E0,-1.842473447E-1,9.681360245E0,-9.810572863E-1,9.732684967E0
4.056273759E0,-1.962114573E-1,9.686145782E0,-9.810572863E-1,9.737679008E0
4.058805999E0,-2.033899277E-1,9.676574707E0,-9.690931439E-1,9.727106818E0
4.061338238E0,-1.986042857E-1,9.664610863E0,-9.643075466E-1,9.714629990E0
4.063871363E0,-1.986042857E-1,9.674181938E0,-9.667003751E-1,9.724389413E0
4.066404436E0,-2.033899277E-1,9.678967476E0,-9.571290612E-1,9.728302776E0
4.068936676E0,-2.225325108E-1,9.678967476E0,-9.523434043E-1,9.728252159E0
4.071468967E0,-2.416750938E-1,9.698110580E0,-9.571290612E-1,9.748223003E0
4.074002092E0,-2.488535494E-1,9.712467194E0,-9.667003751E-1,9.763629279E0
4.076535165E0,-2.560320199E-1,9.702896118E0,-9.667003751E-1,9.754294187E0
4.079067405E0,-2.560320199E-1,9.693324089E0,-9.571290612E-1,9.743827807E0
4.081599644E0,-2.727817893E-1,9.700503349E0,-9.451649189E-1,9.750257015E0
4.084132769E0,-2.632105052E-1,9.712467194E0,-9.379864931E-1,9.761204711E0
4.086665894E0,-2.512463629E-1,9.705288887E0,-9.403793216E-1,9.753977157E0
4.089198134E0,-2.536391914E-1,9.690931320E0,-9.571290612E-1,9.741384847E0
4.091730374E0,-2.560320199E-1,9.698110580E0,-9.643075466E-1,9.749296912E0
4.094263499E0,-2.608176768E-1,9.698110580E0,-9.547362328E-1,9.748481726E0
4.096796572E0,-2.632105052E-1,9.690931320E0,-9.619147182E-1,9.742110118E0
4.099328811E0,-2.512463629E-1,9.690931320E0,-9.738788009E-1,9.742982834E0
4.101861103E0,-2.512463629E-1,9.693324089E0,-9.810572863E-1,9.746082804E0
4.104394228E0,-2.488535494E-1,9.688538551E0,-9.954141974E-1,9.742718141E0
4.106927301E0,-2.416750938E-1,9.678967476E0,-1.007378340E0,9.734250324E0
4.109459540E0,-2.440679073E-1,9.686145782E0,-1.019342422E0,9.742692043E0
4.111991780E0,-2.392822653E-1,9.688538551E0,-1.038485050E0,9.746973195E0
4.114524905E0,-2.273181528E-1,9.698110580E0,-1.038485050E0,9.756201801E0
4.117057978E0,-2.153540403E-1,9.698110580E0,-1.028913736E0,9.754916180E0
4.119590217E0,-2.153540403E-1,9.700503349E0,-1.026520967E0,9.757042989E0
4.122122509E0,-2.105683982E-1,9.710074425E0,-1.021735311E0,9.765952459E0
4.124655634E0,-2.105683982E-1,9.700503349E0,-1.000199914E0,9.754204434E0
4.127188707E0,-2.225325108E-1,9.700503349E0,-9.786644578E-1,9.752285377E0
4.129720947E0,-2.297109663E-1,9.702896118E0,-9.667003751E-1,9.753638799E0
4.132253186E0,-2.249253243E-1,9.705288887E0,-9.499505758E-1,9.754262139E0
4.134786311E0,-2.344966233E-1,9.700503349E0,-9.332008362E-1,9.748108416E0
4.137319436E0,-2.488535494E-1,9.690931320E0,-9.332008362E-1,9.738939457E0
4.139851676E0,-2.368894368E-1,9.693324089E0,-9.475577474E-1,9.742408028E0
4.142383915E0,-2.249253243E-1,9.702896118E0,-9.643075466E-1,9.753290395E0
4.144917040E0,-2.368894368E-1,9.693324089E0,-9.738788009E-1,9.745003254E0
4.147450113E0,-2.560320199E-1,9.695717812E0,-9.906286001E-1,9.749555954E0
4.149982353E0,-2.703889608E-1,9.698110580E0,-1.004985452E0,9.753791815E0
4.152514644E0,-2.871387303E-1,9.702896118E0,-9.954141974E-1,9.758047507E0
4.155047769E0,-2.991028428E-1,9.705288887E0,-9.930213690E-1,9.760542317E0
4.157580842E0,-3.110669553E-1,9.702896118E0,-9.954141974E-1,9.758780926E0
4.160113082E0,-3.326023519E-1,9.705288887E0,-9.786644578E-1,9.760176270E0
4.162645322E0,-3.373879790E-1,9.714859962E0,-9.619147182E-1,9.768194033E0
4.165178447E0,-3.349951804E-1,9.731609344E0,-9.571290612E-1,9.784300601E0
4.167711519E0,-3.254238665E-1,9.724431038E0,-9.547362328E-1,9.776603755E0
4.170243759E0,-3.182454109E-1,9.714859962E0,-9.523434043E-1,9.766613650E0
4.172776051E0,-3.182454109E-1,9.729216576E0,-9.475577474E-1,9.780429490E0
4.175309176E0,-3.158525825E-1,9.738788605E0,-9.547362328E-1,9.790571363E0
4.177842249E0,-3.230310678E-1,9.741181374E0,-9.762716293E-1,9.795308567E0
4.180374488E0,-3.230310678E-1,9.724431038E0,-9.738788009E-1,9.778412346E0
4.182906728E0,-3.182454109E-1,9.710074425E0,-9.619147182E-1,9.762791886E0
4.185439853E0,-3.230310678E-1,9.698110580E0,-9.738788009E-1,9.752237580E0
4.187972978E0,-3.206382394E-1,9.693324089E0,-9.810572863E-1,9.748118494E0
4.190505217E0,-3.086741269E-1,9.698110580E0,-9.738788009E-1,9.751772581E0
4.193037457E0,-3.038884699E-1,9.690931320E0,-9.619147182E-1,9.743294000E0
4.195570582E0,-2.991028428E-1,9.686145782E0,-9.523434043E-1,9.737445280E0
4.198103655E0,-2.823530734E-1,9.690931320E0,-9.379864931E-1,9.740312714E0
4.200635894E0,-2.703889608E-1,9.688538551E0,-9.475577474E-1,9.738519145E0
4.203168186E0,-2.608176768E-1,9.676574707E0,-9.619147182E-1,9.727764586E0
4.205701311E0,-2.536391914E-1,9.674181938E0,-9.667003751E-1,9.725669058E0
4.208234384E0,-2.464607358E-1,9.683753014E0,-9.738788009E-1,9.735720582E0
4.210766624E0,-2.464607358E-1,9.688538551E0,-9.738788009E-1,9.740480587E0
4.213298863E0,-2.488535494E-1,9.688538551E0,-9.858429432E-1,9.741744898E0
4.215831988E0,-2.464607358E-1,9.690931320E0,-9.906286001E-1,9.744549131E0
4.218365113E0,-2.584248483E-1,9.695717812E0,-9.906286001E-1,9.749619085E0
4.220897353E0,-2.608176768E-1,9.705288887E0,-9.858429432E-1,9.758716337E0
4.223429592E0,-2.679961324E-1,9.707681656E0,-9.834501147E-1,9.761049082E0
4.225962717E0,-2.751746178E-1,9.707681656E0,-9.930213690E-1,9.762217762E0
4.228495790E0,-2.823530734E-1,9.714859962E0,-9.810572863E-1,9.768351998E0
4.231028030E0,-2.943171859E-1,9.714859962E0,-9.690931439E-1,9.767510851E0
4.233560322E0,-3.014956415E-1,9.705288887E0,-9.643075466E-1,9.757736471E0
4.236093447E0,-3.014956415E-1,9.698110580E0,-9.595218897E-1,9.750124651E0
4.238626519E0,-3.086741269E-1,9.695717812E0,-9.547362328E-1,9.747499416E0
4.241158759E0,-3.110669553E-1,9.705288887E0,-9.499505758E-1,9.756628574E0
4.243690999E0,-3.134597540E-1,9.705288887E0,-9.571290612E-1,9.757406696E0
4.246224124E0,-3.182454109E-1,9.695717812E0,-9.619147182E-1,9.748512910E0
4.248757197E0,-3.158525825E-1,9.702896118E0,-9.595218897E-1,9.755338958E0
4.251289436E0,-3.206382394E-1,9.705288887E0,-9.810572863E-1,9.760016120E0
4.253821728E0,-3.182454109E-1,9.710074425E0,-1.002592683E0,9.766883718E0
4.256354853E0,-3.110669553E-1,9.705288887E0,-9.930213690E-1,9.760916272E0
4.258887926E0,-3.110669553E-1,9.700503349E0,-9.786644578E-1,9.754707171E0
4.261420165E0,-3.038884699E-1,9.698110580E0,-9.762716293E-1,9.751861531E0
4.263952405E0,-2.991028428E-1,9.693324089E0,-9.762716293E-1,9.746953406E0
4.266485530E0,-2.871387303E-1,9.690931320E0,-9.619147182E-1,9.742785969E0
4.269018655E0,-2.703889608E-1,9.681360245E0,-9.427721500E-1,9.730912892E0
4.271550894E0,-2.656033039E-1,9.678967476E0,-9.332008362E-1,9.727477593E0
4.274083134E0,-2.608176768E-1,9.676574707E0,-9.332008362E-1,9.724967235E0
4.276616259E0,-2.392822653E-1,9.676574707E0,-9.427721500E-1,9.725336672E0
4.279149332E0,-2.201396823E-1,9.686145782E0,-9.499505758E-1,9.735105942E0
4.281681572E0,-2.249253243E-1,9.688538551E0,-9.690931439E-1,9.739482131E0
4.284213863E0,-2.225325108E-1,9.683753014E0,-1.000199914E0,9.737812537E0
4.286746988E0,-2.129612118E-1,9.693324089E0,-1.019342422E0,9.749099617E0
4.289280061E0,-2.201396823E-1,9.707681656E0,-1.033699393E0,9.765043730E0
4.291812301E0,-2.201396823E-1,9.714859962E0,-1.036092162E0,9.772433297E0
4.294344540E0,-2.249253243E-1,9.719645500E0,-1.031306505E0,9.776793603E0
4.296877665E0,-2.368894368E-1,9.712467194E0,-1.024128079E0,9.769184916E0
4.299410790E0,-2.344966233E-1,9.702896118E0,-1.024128079E0,9.759611676E0
4.301943030E0,-2.416750938E-1,9.693324089E0,-1.024128079E0,9.750270615E0
4.304475269E0,-2.464607358E-1,9.690931320E0,-1.019342422E0,9.747510027E0
4.307008394E0,-2.464607358E-1,9.698110580E0,-1.028913736E0,9.755652474E0
4.309541467E0,-2.560320199E-1,9.690931320E0,-1.026520967E0,9.748510017E0
4.312073707E0,-2.536391914E-1,9.683753014E0,-1.009771109E0,9.739560717E0
4.314605999E0,-2.656033039E-1,9.686145782E0,-1.000199914E0,9.741271226E0
4.317139124E0,-2.775674164E-1,9.683753014E0,-1.007378340E0,9.739965463E0
4.319672197E0,-2.703889608E-1,9.693324089E0,-1.012163997E0,9.749775282E0
4.322204436E0,-2.679961324E-1,9.702896118E0,-1.016949654E0,9.759723439E0
4.324736676E0,-2.799602449E-1,9.700503349E0,-1.019342422E0,9.757930208E0
4.327269801E0,-2.991028428E-1,9.698110580E0,-1.009771109E0,9.755124245E0
4.329802926E0,-3.014956415E-1,9.702896118E0,-9.882357717E-1,9.757750901E0
4.332335113E0,-2.895315289E-1,9.707681656E0,-9.786644578E-1,9.761183113E0
4.334867405E0,-2.919243574E-1,9.710074425E0,-9.714859724E-1,9.762917093E0
4.337400530E0,-2.967100143E-1,9.714859962E0,-9.738788009E-1,9.768059216E0
4.339933603E0,-2.823530734E-1,9.717252731E0,-9.786644578E-1,9.770491698E0
4.342465842E0,-2.847459018E-1,9.712467194E0,-9.714859724E-1,9.765084957E0
4.344998082E0,-2.991028428E-1,9.700503349E0,-9.667003751E-1,9.753139872E0
4.347531207E0,-3.014956415E-1,9.700503349E0,-9.810572863E-1,9.754647008E0
4.350064332E0,-2.895315289E-1,9.702896118E0,-9.954141974E-1,9.758118211E0
4.352596572E0,-2.775674164E-1,9.710074425E0,-9.906286001E-1,9.764421848E0
4.355128811E0,-2.727817893E-1,9.705288887E0,-1.000199914E0,9.760504196E0
4.357661936E0,-2.679961324E-1,9.688538551E0,-1.012163997E0,9.744951367E0
4.360195009E0,-2.608176768E-1,9.695717812E0,-9.930213690E-1,9.749926214E0
4.362727249E0,-2.584248483E-1,9.700503349E0,-9.810572863E-1,9.753410790E0
4.365259540E0,-2.488535494E-1,9.698110580E0,-9.906286001E-1,9.751749686E0
4.367792665E0,-2.321037948E-1,9.695717812E0,-9.882357717E-1,9.748714069E0
4.370325738E0,-2.344966233E-1,9.698110580E0,-9.762716293E-1,9.749945835E0
4.372857978E0,-2.368894368E-1,9.702896118E0,-9.595218897E-1,9.753101658E0
4.375390217E0,-2.321037948E-1,9.698110580E0,-9.571290612E-1,9.747990410E0
4.377923342E0,-2.225325108E-1,9.688538551E0,-9.595218897E-1,9.738479462E0
4.380456467E0,-2.249253243E-1,9.690931320E0,-9.523434043E-1,9.740210430E0
4.382988707E0,-2.273181528E-1,9.695717812E0,-9.547362328E-1,9.745262372E0
4.385520947E0,-2.249253243E-1,9.695717812E0,-9.667003751E-1,9.746386248E0
4.388054072E0,-2.225325108E-1,9.700503349E0,-9.714859724E-1,9.751567615E0
4.390587144E0,-2.105683982E-1,9.698110580E0,-9.738788009E-1,9.749160364E0
4.393119384E0,-2.105683982E-1,9.690931320E0,-9.906286001E-1,9.743707402E0
4.395651676E0,-2.153540403E-1,9.688538551E0,-1.002592683E0,9.742656142E0
4.398184801E0,-2.249253243E-1,9.686145782E0,-1.002592683E0,9.740492986E0
4.400717874E0,-2.225325108E-1,9.693324089E0,-1.012163997E0,9.748565462E0
4.403250113E0,-2.105683982E-1,9.698110580E0,-1.016949654E0,9.753557017E0
4.405782353E0,-2.081755698E-1,9.695717812E0,-1.021735311E0,9.751626736E0
4.408315478E0,-2.057827413E-1,9.695717812E0,-1.012163997E0,9.750577746E0
4.410848603E0,-2.129612118E-1,9.690931320E0,-9.978070259E-1,9.744491839E0
4.413380790E0,-2.177468538E-1,9.695717812E0,-1.007378340E0,9.750341978E0
4.415913082E0,-2.225325108E-1,9.700503349E0,-1.028913736E0,9.757456094E0
4.418446207E0,-2.392822653E-1,9.695717812E0,-1.024128079E0,9.752591359E0
4.420979280E0,-2.560320199E-1,9.693324089E0,-1.012163997E0,9.749387686E0
4.423511519E0,-2.679961324E-1,9.698110580E0,-1.009771109E0,9.754220033E0
4.426043811E0,-2.847459018E-1,9.712467194E0,-1.009771109E0,9.768968057E0
4.428576936E0,-2.991028428E-1,9.714859962E0,-1.004985452E0,9.771282534E0
4.431110009E0,-3.014956415E-1,9.710074425E0,-9.882357717E-1,9.764888883E0
4.433642249E0,-3.038884699E-1,9.717252731E0,-9.834501147E-1,9.771618237E0
4.436174488E0,-3.038884699E-1,9.712467194E0,-9.882357717E-1,9.767342378E0
4.438707613E0,-3.110669553E-1,9.707681656E0,-9.858429432E-1,9.762567905E0
4.441240738E0,-3.014956415E-1,9.714859962E0,-9.858429432E-1,9.769405817E0
4.443772978E0,-2.943171859E-1,9.724431038E0,-9.786644578E-1,9.777983726E0
4.446305217E0,-2.991028428E-1,9.719645500E0,-9.595218897E-1,9.771471405E0
4.448838342E0,-2.943171859E-1,9.710074425E0,-9.619147182E-1,9.762041173E0
4.451371415E0,-2.919243574E-1,9.705288887E0,-9.786644578E-1,9.758874747E0
4.453903655E0,-2.943171859E-1,9.712467194E0,-9.834501147E-1,9.766566220E0
4.456435947E0,-2.919243574E-1,9.712467194E0,-9.714859724E-1,9.765296914E0
4.458969072E0,-2.727817893E-1,9.702896118E0,-9.547362328E-1,9.753569821E0
4.461502144E0,-2.608176768E-1,9.705288887E0,-9.403793216E-1,9.754228391E0
4.464034384E0,-2.464607358E-1,9.705288887E0,-9.427721500E-1,9.754086046E0
4.466566624E0,-2.321037948E-1,9.690931320E0,-9.499505758E-1,9.740145180E0
4.469099749E0,-2.177468538E-1,9.683753014E0,-9.619147182E-1,9.733846416E0
4.471632822E0,-2.081755698E-1,9.688538551E0,-9.858429432E-1,9.740790658E0
4.474165113E0,-2.081755698E-1,9.688538551E0,-9.882357717E-1,9.741033121E0
4.476697353E0,-2.105683982E-1,9.690931320E0,-1.000199914E0,9.744685155E0
4.479230478E0,-2.153540403E-1,9.683753014E0,-1.019342422E0,9.739635967E0
4.481763551E0,-2.129612118E-1,9.678967476E0,-1.031306505E0,9.736085301E0
4.484295790E0,-2.105683982E-1,9.693324089E0,-1.040877819E0,9.751322863E0
4.486828082E0,-2.177468538E-1,9.705288887E0,-1.048056364E0,9.764141960E0
4.489361207E0,-2.321037948E-1,9.700503349E0,-1.036092162E0,9.758438624E0
4.491894280E0,-2.512463629E-1,9.698110580E0,-1.024128079E0,9.755270980E0
4.494426519E0,-2.656033039E-1,9.707681656E0,-1.024128079E0,9.765165978E0
4.496958759E0,-2.679961324E-1,9.705288887E0,-1.019342422E0,9.762351831E0
4.499491884E0,-2.727817893E-1,9.705288887E0,-9.978070259E-1,9.760259277E0
4.502024957E0,-2.775674164E-1,9.705288887E0,-9.858429432E-1,9.759178365E0
4.504557197E0,-2.775674164E-1,9.702896118E0,-9.930213690E-1,9.757526746E0
4.507089488E0,-2.919243574E-1,9.693324089E0,-9.906286001E-1,9.748184280E0
4.509622613E0,-3.182454109E-1,9.688538551E0,-9.762716293E-1,9.742800711E0
4.512155686E0,-3.326023519E-1,9.693324089E0,-9.714859724E-1,9.747560783E0
4.514687926E0,-3.254238665E-1,9.690931320E0,-9.690931439E-1,9.744700717E0
4.517220217E0,-3.230310678E-1,9.693324089E0,-9.714859724E-1,9.747238889E0
4.519753342E0,-3.206382394E-1,9.695717812E0,-9.714859724E-1,9.749540387E0
4.522286415E0,-3.062812984E-1,9.695717812E0,-9.571290612E-1,9.747658599E0
4.524818655E0,-2.871387303E-1,9.698110580E0,-9.499505758E-1,9.748753950E0
4.527350894E0,-2.656033039E-1,9.695717812E0,-9.523434043E-1,9.745996458E0
4.529884019E0,-2.632105052E-1,9.678967476E0,-9.643075466E-1,9.730446044E0
4.532417092E0,-2.560320199E-1,9.678967476E0,-9.762716293E-1,9.731447482E0
4.534949332E0,-2.488535494E-1,9.683753014E0,-9.738788009E-1,9.735781450E0
4.537481624E0,-2.488535494E-1,9.683753014E0,-9.714859724E-1,9.735542384E0
4.540014749E0,-2.560320199E-1,9.695717812E0,-9.738788009E-1,9.747868290E0
4.542547822E0,-2.679961324E-1,9.690931320E0,-9.690931439E-1,9.742951981E0
4.545080061E0,-2.703889608E-1,9.683753014E0,-9.690931439E-1,9.735878191E0
4.547612301E0,-2.727817893E-1,9.695717812E0,-9.619147182E-1,9.747134641E0
4.550145426E0,-2.656033039E-1,9.702896118E0,-9.547362328E-1,9.753371697E0
4.552678551E0,-2.536391914E-1,9.705288887E0,-9.571290612E-1,9.755668161E0
4.555210790E0,-2.536391914E-1,9.707681656E0,-9.643075466E-1,9.758755301E0
4.557743030E0,-2.656033039E-1,9.707681656E0,-9.762716293E-1,9.760263036E0
4.560276155E0,-2.584248483E-1,9.712467194E0,-1.002592683E0,9.767496838E0
4.562809228E0,-2.679961324E-1,9.712467194E0,-1.021735311E0,9.769738172E0
4.565341519E0,-2.895315289E-1,9.710074425E0,-1.040877819E0,9.769994907E0
4.567873759E0,-2.919243574E-1,9.722038269E0,-1.067198873E0,9.784792352E0
4.570406884E0,-2.967100143E-1,9.736394882E0,-1.064806104E0,9.798940462E0
4.572939957E0,-3.038884699E-1,9.741181374E0,-1.055234790E0,9.802881373E0
4.575472197E0,-3.062812984E-1,9.738788605E0,-1.043270707E0,9.799297194E0
4.578004488E0,-3.062812984E-1,9.734002113E0,-1.038485050E0,9.794031681E0
4.580537613E0,-2.967100143E-1,9.731609344E0,-1.031306505E0,9.790600103E0
4.583070686E0,-2.871387303E-1,9.724431038E0,-1.014556766E0,9.781427968E0
4.585602926E0,-2.919243574E-1,9.717252731E0,-9.978070259E-1,9.772708905E0
4.588135165E0,-2.919243574E-1,9.724431038E0,-9.930213690E-1,9.779359400E0
4.590668290E0,-2.823530734E-1,9.722038269E0,-9.906286001E-1,9.776456228E0
4.593201363E0,-2.799602449E-1,9.710074425E0,-9.834501147E-1,9.763764499E0
4.595733603E0,-2.943171859E-1,9.702896118E0,-9.834501147E-1,9.757048212E0
4.598265894E0,-3.038884699E-1,9.695717812E0,-9.738788009E-1,9.749242637E0
4.600799019E0,-3.134597540E-1,9.698110580E0,-9.547362328E-1,9.750032160E0
4.603332092E0,-3.134597540E-1,9.712467194E0,-9.308080077E-1,9.762001821E0
4.605864332E0,-3.182454109E-1,9.705288887E0,-9.212366939E-1,9.754106293E0
4.608396624E0,-3.230310678E-1,9.686145782E0,-9.092726111E-1,9.734091939E0
4.610929749E0,-3.230310678E-1,9.678967476E0,-9.020941257E-1,9.726280599E0
4.613462822E0,-3.158525825E-1,9.693324089E0,-9.164510965E-1,9.741672206E0
4.615995061E0,-2.967100143E-1,9.693324089E0,-9.260223508E-1,9.741975473E0
4.618527301E0,-2.895315289E-1,9.683753014E0,-9.260223508E-1,9.732236040E0
4.621060426E0,-2.967100143E-1,9.695717812E0,-9.332008362E-1,9.745042048E0
4.623593499E0,-2.943171859E-1,9.700503349E0,-9.403793216E-1,9.750420560E0
4.626125790E0,-2.871387303E-1,9.690931320E0,-9.451649189E-1,9.741146505E0
4.628658030E0,-2.775674164E-1,9.700503349E0,-9.571290612E-1,9.751559103E0
4.631191155E0,-2.632105052E-1,9.710074425E0,-9.762716293E-1,9.762578112E0
4.633724228E0,-2.512463629E-1,9.710074425E0,-9.834501147E-1,9.762983366E0
4.636256467E0,-2.440679073E-1,9.707681656E0,-9.906286001E-1,9.761147335E0
4.638788759E0,-2.344966233E-1,9.700503349E0,-1.012163997E0,9.755984310E0
4.641321884E0,-2.273181528E-1,9.705288887E0,-1.028913736E0,9.762323975E0
4.643854957E0,-2.201396823E-1,9.702896118E0,-1.033699393E0,9.760286317E0
4.646387197E0,-2.105683982E-1,9.710074425E0,-1.024128079E0,9.766203086E0
4.648919436E0,-2.009970993E-1,9.702896118E0,-1.031306505E0,9.759620178E0
4.651452561E0,-1.794617027E-1,9.683753014E0,-1.045663476E0,9.741698570E0
4.653985686E0,-1.698904037E-1,9.681360245E0,-1.036092162E0,9.738125379E0
4.656517926E0,-1.722832322E-1,9.688538551E0,-1.014556766E0,9.743037832E0
4.659050165E0,-1.770688742E-1,9.693324089E0,-1.007378340E0,9.747137857E0
4.661583290E0,-1.746760458E-1,9.698110580E0,-1.009771109E0,9.752102247E0
4.664116363E0,-1.890329868E-1,9.690931320E0,-1.004985452E0,9.744735968E0
4.666648603E0,-2.081755698E-1,9.674181938E0,-1.007378340E0,9.728717508E0
4.669180894E0,-2.153540403E-1,9.683753014E0,-1.009771109E0,9.738638893E0
4.671714019E0,-2.201396823E-1,9.688538551E0,-1.009771109E0,9.743504423E0
4.674247092E0,-2.225325108E-1,9.690931320E0,-9.954141974E-1,9.744460991E0
4.676779332E0,-2.416750938E-1,9.698110580E0,-9.762716293E-1,9.750121126E0
4.679311572E0,-2.584248483E-1,9.693324089E0,-9.834501147E-1,9.746511654E0
4.681844697E0,-2.608176768E-1,9.702896118E0,-9.954141974E-1,9.757308459E0
4.684377822E0,-2.608176768E-1,9.712467194E0,-9.930213690E-1,9.766582631E0
4.686910061E0,-2.703889608E-1,9.707681656E0,-9.906286001E-1,9.761840930E0
4.689442301E0,-2.727817893E-1,9.702896118E0,-9.954141974E-1,9.757635595E0
4.691975426E0,-2.727817893E-1,9.712467194E0,-9.978070259E-1,9.767397184E0
4.694508499E0,-2.679961324E-1,9.714859962E0,-9.978070259E-1,9.769644051E0
4.697040738E0,-2.632105052E-1,9.707681656E0,-9.978070259E-1,9.762375826E0
4.699573030E0,-2.536391914E-1,9.698110580E0,-9.882357717E-1,9.751630203E0
4.702106155E0,-2.464607358E-1,9.714859962E0,-9.810572863E-1,9.767380426E0
4.704639228E0,-2.440679073E-1,9.731609344E0,-9.810572863E-1,9.783979915E0
4.707171467E0,-2.392822653E-1,9.717252731E0,-9.810572863E-1,9.769581877E0
4.709703707E0,-2.249253243E-1,9.707681656E0,-9.834501147E-1,9.759961509E0
4.712236832E0,-2.057827413E-1,9.712467194E0,-9.906286001E-1,9.765024862E0
4.714769957E0,-2.105683982E-1,9.700503349E0,-1.004985452E0,9.754696307E0
4.717302197E0,-2.177468538E-1,9.683753014E0,-1.007378340E0,9.738444293E0
4.719834436E0,-2.033899277E-1,9.683753014E0,-1.000199914E0,9.737393889E0
4.722367561E0,-2.033899277E-1,9.686145782E0,-1.012163997E0,9.741009370E0
4.724900634E0,-2.129612118E-1,9.693324089E0,-1.038485050E0,9.751119709E0
4.727432874E0,-2.225325108E-1,9.678967476E0,-1.036092162E0,9.736807438E0
