BioWare 3.0 Export
Device:	Platform 1 9286AA	Platform 1 9286AA	Platform 1 9286AA	Platform 1 9286AA
Samples (#):	3107	3107	3107	3107
Rate (Hz):	200.000000	200.000000	200.000000	200.000000
Contact period start (sample #):	0	0	0	0
Contact period end (sample #):	3106	3106	3106	3106
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	15.530000	15.530000	15.530000	15.530000
First sample time (s):	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	692.799622	692.799622	692.799622	692.799622
Normalized length (m):	1000.000000	1000.000000	1000.000000	1000.000000
abs time (s)	Fx	Fy	Fz	Ft
	N	N	N	N
2.220000	-1.508578	-1.619297	563.102882	563.107231
2.225000	-1.585519	-1.464417	564.128807	564.132936
2.230000	-1.118816	-1.464417	564.044235	564.047246
2.235000	-1.430448	-1.657810	561.989769	561.994035
2.240000	-1.118816	-1.154247	563.359528	563.361821
2.245000	-1.314144	-1.269788	563.702385	563.705347
2.250000	-1.429852	-0.844489	563.272751	563.275199
2.255000	-1.469513	-1.232100	561.305054	561.308330
2.260000	-0.924977	-0.381090	564.898949	564.899835
2.265000	-1.352912	-0.536382	563.444695	563.446574
2.270000	-0.924977	-0.110671	565.325218	565.325986
2.275000	-1.275376	-0.150009	564.897415	564.898875
2.280000	-1.275376	-0.150009	563.356186	563.357650
2.285000	-1.157584	-0.072570	565.496712	565.497901
2.290000	-0.652411	0.119997	567.035172	567.035560
2.295000	-0.769012	0.004457	565.493515	565.494038
2.300000	-0.379250	0.545709	568.746223	568.746612
2.305000	-0.924977	-0.072983	565.322357	565.323119
2.310000	-0.535512	0.274876	567.975372	567.975691
2.315000	-0.068512	0.701412	570.285454	570.285889
2.320000	-1.040983	0.043383	566.946609	566.947567
2.325000	-0.223583	0.507608	570.286728	570.286998
2.330000	-0.302310	0.469093	570.628578	570.628851
2.335000	-0.145750	0.584635	570.457748	570.458067
2.340000	-0.846548	0.198262	568.061813	568.062479
2.345000	-1.157584	-0.150009	566.350616	566.351819
2.350000	-1.274781	-0.305713	565.493942	565.495462
2.355000	-1.196650	-0.227860	566.521736	566.523046
2.360000	-0.028851	0.739925	571.743340	571.743819
2.365000	-0.885018	-0.034470	567.720688	567.721379
2.370000	-0.651815	0.238013	569.690353	569.690776
2.375000	-1.274781	-0.614234	565.667511	565.669281
2.380000	-0.924084	0.043383	567.979744	567.980497
2.385000	-1.275376	-0.459355	565.840439	565.842063
2.390000	-0.923786	0.238013	567.724007	567.724808
2.395000	-1.118816	0.199087	567.724815	567.725953
2.400000	-0.807483	0.973482	569.607880	569.609284
2.405000	-1.236013	0.508019	567.381203	567.382776
2.410000	-1.703013	0.198262	565.671341	565.673939
2.415000	-1.469513	1.011582	568.410439	568.413238
2.420000	-1.469810	1.011169	568.581306	568.584105
2.425000	-1.430448	0.816540	568.752266	568.754651
2.430000	-1.236013	1.049272	570.122871	570.125177
2.435000	-1.819317	0.817365	567.383568	567.387073
2.440000	-1.857787	0.855878	568.067642	568.071325
2.445000	-1.352912	0.894391	569.266907	569.269217
2.450000	-1.702716	1.089435	569.094872	569.098462
2.455000	-1.896852	0.624386	567.298553	567.302068
2.460000	-1.585816	0.857117	568.838531	568.841388
2.465000	-1.001619	1.398781	571.747749	571.750338
2.470000	-2.169418	0.430580	566.868820	566.873135
2.475000	-1.857489	0.739925	569.608467	569.611976
2.480000	-1.430745	0.778852	570.720299	570.722624
2.485000	-2.479859	0.352315	568.152733	568.158254
2.490000	-2.169418	0.508019	570.122002	570.126355
2.495000	-2.675486	0.391654	569.008934	569.015359
2.500000	-2.636122	0.778439	570.377602	570.384224
2.505000	-3.298450	0.430167	568.323990	568.333724
2.510000	-3.375390	0.701000	569.693642	569.704072
2.515000	-3.064652	0.972243	571.148041	571.157090
2.520000	-3.103420	1.009933	571.147308	571.156633
2.525000	-2.208186	1.706888	575.939911	575.946673
2.530000	-3.103420	0.971006	570.890907	570.900168
2.535000	-2.987414	1.009933	570.719208	570.727920
2.540000	-2.986521	1.125472	570.290779	570.299710
2.545000	-2.907794	1.241014	571.230606	571.239355
2.550000	-1.935323	1.782678	575.508980	575.514995
2.555000	-2.129758	1.279114	573.712029	573.717407
2.560000	-0.922595	2.052683	579.616547	579.620916
2.565000	-1.934727	1.240189	574.651443	574.656039
2.570000	-1.233631	1.704000	578.417084	578.420909
2.575000	-1.156096	1.820778	579.871368	579.875379
2.580000	-1.466536	1.704000	579.528244	579.532605
2.585000	-1.427470	1.821604	580.215958	580.220573
2.590000	-1.972603	1.279114	577.390335	577.395122
2.595000	-2.284234	0.970594	576.022865	576.028212
2.600000	-2.517436	0.700174	574.311272	574.317216
2.605000	-2.868134	0.815716	573.969063	573.976808
2.610000	-3.062865	0.274876	572.427711	572.435972
2.615000	-3.179467	0.043383	571.658737	571.667581
2.620000	-3.102527	0.044209	572.429985	572.438394
2.625000	-3.763664	-0.458117	569.691185	569.703801
2.630000	-3.803623	-0.495805	568.580261	568.593200
2.635000	-4.114659	-0.611758	566.440865	566.456139
2.640000	-3.997760	-0.572006	566.443787	566.458183
2.645000	-4.075891	-1.307062	564.218819	564.235054
2.650000	-3.492587	-0.803912	565.931450	565.942798
2.655000	-3.958992	-1.190697	562.935539	562.950720
2.660000	-4.152831	-1.150946	561.566139	561.582674
2.665000	-3.919629	-0.609694	562.680801	562.694784
2.670000	-3.686426	-0.493329	564.306221	564.318478
2.675000	-4.230069	-0.531429	563.451088	563.467217
2.680000	-3.841497	-0.145471	564.990768	565.003847
2.685000	-4.035336	0.125774	565.246323	565.260741
2.690000	-4.346670	-0.029930	564.220825	564.237569
2.695000	-4.268837	0.512146	565.503914	565.520258
2.700000	-4.386034	0.396606	564.817162	564.834330
2.705000	-5.125898	-0.028692	562.162750	562.186120
2.710000	-4.853034	0.435945	565.585274	565.606262
2.715000	-4.696772	0.589998	567.124550	567.144305
2.720000	-5.280672	-0.067618	564.041237	564.065960
2.725000	-4.775201	0.086435	566.007240	566.027390
2.730000	-4.579873	-0.029105	567.202972	567.221463
2.735000	-3.840902	-0.029930	570.281754	570.294689
2.740000	-4.035336	-0.379439	568.996445	569.010880
2.745000	-4.034145	-0.340100	569.849579	569.863960
2.750000	-3.684044	-0.417953	570.534142	570.546189
2.755000	-4.034443	-0.457292	570.102783	570.117242
2.760000	-4.073509	-0.689198	569.331924	569.346914
2.765000	-3.917842	-0.573245	569.671608	569.685368
2.770000	-3.995378	-1.075982	568.043404	568.058473
2.775000	-3.295771	-0.690435	569.924812	569.934760
2.780000	-3.217937	-0.573657	569.579277	569.588656
2.785000	-2.673401	-0.147533	571.204987	571.211262
2.790000	-2.868134	-0.147120	570.174644	570.181877
2.795000	-3.296663	-0.573657	567.007721	567.017595
2.800000	-3.491693	-0.573245	566.834526	566.845570
2.805000	-3.531355	-0.690435	566.407700	566.419129
2.810000	-2.947753	0.122886	568.204315	568.211975
2.815000	-3.297854	-0.031168	568.032242	568.041816
2.820000	-3.648552	-0.031580	565.294220	565.305995
2.825000	-4.427779	-0.495805	561.529068	561.546744
2.830000	-4.311476	-0.031580	562.898338	562.914851
2.835000	-4.623107	0.083960	562.812569	562.831562
2.840000	-4.468036	0.238426	562.897087	562.914870
2.845000	-4.585531	0.199500	561.612617	561.631373
2.850000	-4.117637	1.011995	564.520264	564.536188
2.855000	-4.390798	0.508432	562.039177	562.056558
2.860000	-3.767535	1.011995	565.202805	565.216267
2.865000	-3.145464	1.281590	566.226608	566.236795
2.870000	-2.990093	1.281590	565.969116	565.978466
2.875000	-2.483729	1.590523	567.250999	567.258667
2.880000	-2.406194	1.280764	566.564156	566.570713
2.885000	-2.600033	1.048033	565.363991	565.370941
2.890000	-2.329552	0.892742	564.591179	564.596691
2.895000	-2.173289	0.930842	565.616333	565.621274
2.900000	-1.978557	0.737038	564.931297	564.935243
2.905000	-1.512152	0.775138	565.441338	565.443891
2.910000	-1.161455	1.084897	567.407982	567.410208
2.915000	-1.357080	0.697699	564.839622	564.841684
2.920000	-1.708672	0.387529	562.356010	562.358740
2.925000	-0.462740	1.123410	566.720055	566.721357
2.930000	-0.852800	0.735799	564.665390	564.666513
2.935000	-0.268603	1.239363	566.464180	566.465599
2.940000	-0.697134	1.161923	565.523659	565.525282
2.945000	-1.709267	1.123410	565.269882	565.273583
2.950000	-3.111459	0.544057	561.594826	561.603709
2.955000	-3.695061	0.660011	561.082245	561.094800
2.960000	-4.512164	0.234301	558.775444	558.793711
2.965000	-4.239895	0.854229	561.344597	561.361259
2.970000	-5.175088	0.428517	559.208565	559.232674
2.975000	-5.758392	0.275289	557.241814	557.271634
2.980000	-5.797160	0.662074	557.671021	557.701544
2.985000	-6.070619	-0.072570	555.363312	555.396494
2.990000	-6.460084	-0.575721	552.796295	552.834341
2.995000	-6.499149	-0.226211	554.082085	554.120246
3.000000	-7.005811	-0.380264	551.944656	551.989248
3.005000	-6.850144	-0.186047	551.861191	551.903735
3.010000	-7.590008	-0.649858	548.098251	548.151187
3.015000	-7.628776	-0.533906	546.987610	547.041067
3.020000	-7.668139	-0.531429	544.676834	544.731068
3.025000	-7.474002	-0.183159	543.739082	543.790478
3.030000	-6.423698	0.591649	546.908218	546.946262
3.035000	-6.969128	0.360569	541.945709	541.990637
3.040000	-6.930062	0.592475	541.008171	541.052879
3.045000	-6.735627	1.096037	539.812614	539.855748
3.050000	-5.723197	2.102752	541.867516	541.901819
3.055000	-5.841287	1.947873	538.702896	538.738086
3.060000	-4.790685	2.799294	542.211662	542.240051
3.065000	-4.011457	3.340134	542.726608	542.751711
3.070000	-3.856684	2.952935	539.645836	539.667696
3.075000	-2.494151	3.688817	540.844360	540.862691
3.080000	-2.417211	2.992274	537.677666	537.691425
3.085000	-2.339675	2.411685	533.829712	533.840287
3.090000	-1.484401	2.142503	532.461136	532.467515
3.095000	-0.667597	2.607552	534.258621	534.265402
3.100000	-0.395626	2.725156	532.464828	532.471949
3.105000	-0.979824	1.873734	526.216454	526.220702
3.110000	-0.279620	2.648542	528.785416	528.792122
3.115000	-0.514014	2.571514	527.244476	527.250998
3.120000	-1.097319	2.184317	524.334908	524.340606
3.125000	-0.630615	2.415810	524.933075	524.939013
3.130000	-0.747812	2.301095	523.822105	523.827693
3.135000	-0.085781	3.074664	527.759987	527.768950
3.140000	-0.708448	2.687469	525.877014	525.884358
3.145000	-0.279323	3.075077	528.190201	528.199226
3.150000	-1.329926	2.340021	526.138634	526.145518
3.155000	-1.367502	2.571927	529.993019	530.001024
3.160000	-2.651903	1.760670	528.629135	528.638719
3.165000	-3.701612	1.333720	527.775253	527.789919
3.170000	-3.585309	1.799183	532.400467	532.415579
3.175000	-4.440583	1.257519	531.119614	531.139665
3.180000	-5.296751	0.755607	529.155022	529.182070
3.185000	-5.257387	0.910897	531.297867	531.324659
3.190000	-5.763751	0.717505	529.588455	529.620305
3.195000	-6.347056	0.563040	527.279831	527.318331
3.200000	-6.152324	1.530827	530.789268	530.827130
3.205000	-6.035722	1.880337	530.276840	530.314523
3.210000	-5.412756	2.615393	531.902840	531.936809
3.215000	-5.763155	2.460513	529.506073	529.543152
3.220000	-6.113556	2.653080	529.420845	529.462790
3.225000	-5.334030	3.931451	534.468788	534.509863
3.230000	-5.451822	4.046579	534.467743	534.510866
3.235000	-6.540597	3.620043	531.471741	531.524313
3.240000	-6.579960	3.774097	533.096428	533.150393
3.245000	-6.462466	4.432126	535.149658	535.207029
3.250000	-6.929169	4.045753	533.098869	533.159250
3.255000	-6.618728	4.394850	532.757072	532.816310
3.260000	-6.774097	3.931451	529.849281	529.907167
3.265000	-6.775289	3.622518	527.027969	527.083966
3.270000	-6.386121	3.507803	524.802940	524.853516
3.275000	-5.608978	3.353749	524.290375	524.331103
3.280000	-5.415139	2.851837	521.467003	521.502916
3.285000	-4.714936	2.426539	519.414200	519.441267
3.290000	-4.560162	1.306348	511.711739	511.733725
3.295000	-2.925957	1.346925	511.369179	511.379323
3.300000	-2.420189	0.573355	505.803703	505.809818
3.305000	-1.759052	0.187395	502.806450	502.809562
3.310000	-0.708746	0.343100	501.690239	501.690857
3.315000	0.303088	0.459053	502.198883	502.199184
3.320000	1.003589	0.227147	502.452324	502.453378
3.325000	0.847624	-0.508735	497.740082	497.741064
3.330000	1.158957	-0.276416	499.018372	499.019794
3.335000	1.197131	-0.508735	499.527885	499.529579
3.340000	1.081124	-0.314929	499.697678	499.698946
3.345000	0.341558	-1.011886	497.726311	497.727457
3.350000	0.574463	-1.010235	496.700333	496.701692
3.355000	0.574165	-1.396194	495.929039	495.931337
3.360000	0.612933	-1.667851	494.220200	494.223394
3.365000	1.390672	-1.162225	493.022926	493.026258
3.370000	1.974273	-1.082723	489.346581	489.351761
3.375000	1.857375	-1.391656	484.983658	484.989211
3.380000	2.518513	-1.119585	486.782013	486.789816
3.385000	2.168113	-0.847928	485.244514	485.250099
3.390000	1.662047	-0.578334	485.416641	485.419831
3.395000	0.532718	-1.043384	487.129128	487.130536
3.400000	-0.866498	-0.581223	492.176224	492.177330
3.405000	-1.411629	0.577482	500.906593	500.908915
3.410000	-4.097032	0.151358	498.678810	498.695663
3.415000	-4.757575	0.575006	503.641464	503.664263
3.420000	-5.807879	0.729059	505.005455	505.039377
3.425000	-5.728854	1.153945	509.023407	509.056952
3.430000	-5.145848	1.734123	509.789040	509.817960
3.435000	-4.988395	1.154358	505.337753	505.363692
3.440000	-2.691862	1.620233	507.132698	507.142430
3.445000	-1.757563	1.158484	504.735992	504.740382
3.450000	-0.940759	0.618470	498.833023	498.834294
3.455000	-0.162423	-0.229238	491.986824	491.986904
3.460000	0.655869	-0.846277	486.511299	486.512477
3.465000	2.055681	-1.192898	483.771301	483.777140
3.470000	3.806784	-1.695224	483.599564	483.617518
3.475000	4.312850	-2.315978	483.426964	483.451749
3.480000	4.857684	-2.703175	483.340225	483.372194
3.485000	5.051523	-2.742927	486.592445	486.626396
3.490000	3.922790	-2.666312	487.874641	487.897698
3.495000	2.288585	-3.132188	487.960541	487.975960
3.500000	0.925458	-2.939620	489.672707	489.682405
3.505000	-0.242342	-3.482522	489.842178	489.854618
3.510000	0.029927	-3.097800	496.173988	496.183660
3.515000	-0.436478	-3.642353	499.851402	499.864863
3.520000	-0.202085	-3.411685	504.127869	504.139453
3.525000	-1.098212	-3.952936	500.447586	500.464402
3.530000	-0.902884	-3.952936	501.304878	501.321276
3.535000	-1.487677	-5.229244	498.653343	498.682980
3.540000	-1.486188	-5.618092	503.360306	503.393851
3.545000	-1.408355	-6.006115	505.584862	505.622497
3.550000	-1.719986	-5.928263	505.156563	505.194275
3.555000	-1.291158	-5.698008	505.670769	505.704519
3.560000	-0.512228	-5.195270	508.493027	508.519824
3.565000	0.889668	-4.114004	515.849617	515.866789
3.570000	1.902395	-3.962014	518.755539	518.774157
3.575000	2.836992	-3.693245	523.115341	523.136071
3.580000	3.187689	-3.774398	527.220947	527.244094
3.585000	2.993850	-3.700261	531.494987	531.516300
3.590000	3.734310	-2.115845	540.052826	540.069881
3.595000	2.606172	-2.349401	539.626266	539.637674
3.600000	2.412928	-1.848315	546.303612	546.312067
3.605000	1.985589	-1.848726	550.754593	550.761275
3.610000	1.324748	-2.430555	552.641853	552.648786
3.615000	1.676637	-2.663698	555.467979	555.476897
3.620000	1.328024	-3.050483	555.129074	555.139044
3.625000	2.107847	-2.586260	559.840508	559.850449
3.630000	2.147508	-2.545270	561.043625	561.053508
3.635000	0.787657	-3.279501	558.140198	558.150388
3.640000	0.594114	-3.162311	560.027397	560.036641
3.645000	0.790038	-2.543619	564.310432	564.316718
3.650000	0.363295	-2.930405	563.800255	563.807987
3.655000	-0.257884	-2.506345	568.250053	568.255639
3.660000	-0.140092	-1.695498	576.121704	576.124216
3.665000	-0.722205	-1.425492	579.800232	579.802434
3.670000	-2.198658	-1.930706	580.827873	580.835243
3.675000	-2.508801	-1.623010	586.300758	586.308372
3.680000	-2.117252	-1.199362	593.311974	593.316964
3.685000	-0.752934	-0.428682	600.752159	600.752784
3.690000	0.767052	0.846388	608.188484	608.189557
3.695000	1.859400	1.424089	611.518913	611.523398
3.700000	4.040225	3.280162	619.640869	619.662722
3.705000	6.144110	5.253013	626.137901	626.190080
3.710000	7.780399	6.143361	627.074013	627.152368
3.715000	9.493925	6.684612	629.549034	629.656101
3.720000	11.208046	6.800565	631.255928	631.392045
3.725000	13.895236	7.690500	637.238632	637.436503
3.730000	15.027245	7.691326	638.776375	638.999399
3.735000	16.157170	7.963396	641.002129	641.255174
3.740000	16.081421	7.694215	643.227997	643.474995
3.745000	15.655272	7.075935	644.428383	644.657349
3.750000	15.305766	6.225338	643.832878	644.044871
3.755000	14.918682	5.607887	645.894669	646.091277
3.760000	14.024343	5.066634	647.269928	647.441667
3.765000	12.702367	4.718364	649.502792	649.644126
3.770000	11.535162	4.330339	651.903984	652.020411
3.775000	10.407918	4.522081	656.014801	656.112942
3.780000	11.070543	5.332516	664.404930	664.518550
3.785000	10.566561	5.135821	665.948044	666.051669
3.790000	10.956921	5.675010	671.853149	671.966453
3.795000	11.462986	5.941715	676.130539	676.253806
3.800000	13.061697	7.447041	684.600922	684.766010
3.805000	13.724026	7.364648	686.736435	686.913035
3.810000	15.866383	8.329548	693.490585	693.722074
3.815000	18.123551	8.634355	700.073746	700.361524
3.820000	20.382506	8.049637	703.232056	703.573427
3.825000	23.186298	8.200390	709.642273	710.068311
3.830000	26.300527	8.118412	714.083054	714.613346
3.835000	30.779075	10.553837	725.546707	726.275953
3.840000	33.076205	11.288480	728.802567	729.640080
3.845000	33.932671	10.360443	729.752274	730.614225
3.850000	34.673726	9.586048	735.583527	736.462684
3.855000	33.818453	8.541235	736.366470	737.192118
3.860000	32.224208	7.535759	734.839569	735.584380
3.865000	32.029175	7.496420	736.049789	736.784471
3.870000	31.641795	7.263689	736.833313	737.548165
3.875000	31.408889	7.185837	738.470947	739.173521
3.880000	31.098452	6.991619	740.789795	741.475230
3.885000	31.215050	7.259975	743.536133	744.226489
3.890000	31.721714	7.684448	745.935852	746.649592
3.895000	32.735632	8.765713	750.219559	750.984584
3.900000	33.785938	10.273514	755.871155	756.695604
3.905000	33.981565	11.509245	759.381821	760.228886
3.910000	34.410092	13.055559	766.402359	767.285526
3.915000	35.265667	14.717413	773.166153	774.109921
3.920000	36.705733	16.574311	782.238312	783.274406
3.925000	37.250568	16.999610	786.690414	787.755292
3.930000	38.380790	17.076636	794.738449	795.847912
3.935000	39.703959	16.573074	800.987900	802.142560
3.940000	41.418079	15.953969	807.664536	808.883173
3.945000	44.338470	15.720826	820.850983	822.197896
3.950000	45.118297	13.746325	824.538452	825.886361
3.955000	46.015314	12.853500	832.939117	834.308213
3.960000	45.432308	11.226858	837.749649	839.055786
3.965000	43.371360	9.406412	840.765305	841.935777
3.970000	41.269264	8.087877	844.383911	845.430515
3.975000	37.921530	6.461233	844.838043	845.713373
3.980000	34.845768	5.531136	846.063858	846.799193
3.985000	32.432634	5.139811	851.390442	852.023461
3.990000	30.213339	3.398453	849.191650	849.735756
3.995000	27.174263	0.610632	849.557816	849.992527
4.000000	23.513708	-2.796295	846.672531	847.003594
4.005000	20.357735	-5.196507	847.464737	847.725145
4.010000	17.006132	-8.371115	845.090591	845.303136
4.015000	14.589128	-11.276127	846.222847	846.423712
4.020000	11.861086	-14.489660	845.301521	845.508899
4.025000	9.132450	-16.192917	845.407181	845.611562
4.030000	7.298747	-16.542011	848.590019	848.782617
4.035000	4.726375	-17.046404	848.263504	848.447930
4.040000	2.153999	-18.324362	846.140152	846.341290
4.045000	0.011049	-18.828338	846.752335	846.961642
4.050000	-2.092538	-18.364526	853.101418	853.301625
4.055000	-5.909354	-18.246508	851.917946	852.133817
4.060000	-11.360077	-17.744183	850.309082	850.570069
4.065000	-15.410392	-16.660854	852.378433	852.680513
4.070000	-19.536755	-15.306284	854.190926	854.551405
4.075000	-23.312719	-13.915672	857.202950	857.632803
4.080000	-28.567222	-12.988874	856.021622	856.596646
4.085000	-33.159394	-11.752319	856.980423	857.702226
4.090000	-37.868466	-11.095114	856.826324	857.734500
4.095000	-42.537580	-10.902546	856.413780	857.538847
4.100000	-46.117915	-10.244516	857.967857	859.267512
4.105000	-49.697063	-10.320307	857.807838	859.308207
4.110000	-51.446978	-10.474360	860.640366	862.240304
4.115000	-53.548182	-11.633064	857.140907	858.890721
4.120000	-53.897093	-12.366056	859.284546	861.061988
4.125000	-55.259027	-14.647427	854.240005	856.150743
4.130000	-54.985865	-16.425236	853.129463	855.057375
4.135000	-54.753260	-19.172481	850.223701	852.200590
4.140000	-54.481586	-20.795821	850.229004	852.226536
4.145000	-54.755045	-22.343788	848.437233	850.495795
4.150000	-54.950673	-22.884212	846.902565	848.991883
4.155000	-54.952161	-22.961239	846.564400	848.656728
4.160000	-54.799171	-22.418337	846.740746	848.808236
4.165000	-55.657126	-21.449726	846.402382	848.501502
4.170000	-56.554148	-19.474401	846.236221	848.347432
4.175000	-56.827013	-17.113114	850.435120	852.503408
4.180000	-57.450871	-15.488122	852.323921	854.398356
4.185000	-58.112007	-13.516508	857.552483	859.625478
4.190000	-57.839145	-10.965130	866.804520	868.801287
4.195000	-58.848894	-8.956242	873.405624	875.431774
4.200000	-60.246918	-6.601559	882.061485	884.141242
4.205000	-62.967813	-4.596798	887.980263	890.221895
4.210000	-65.806204	-2.784603	894.756699	897.177664
4.215000	-69.541016	-1.087124	900.846748	903.527531
4.220000	-73.274637	0.843500	908.223503	911.174964
4.225000	-76.582413	2.736023	915.683311	918.884257
4.230000	-80.279947	3.972580	922.371323	925.866895
4.235000	-85.261286	2.695858	929.914604	933.819000
4.240000	-86.896385	5.175573	926.673340	930.753054
4.245000	-90.906443	8.313316	932.333382	936.791667
4.250000	-95.772671	9.866648	930.204315	935.173686
4.255000	-97.797829	11.962465	925.758965	930.987205
4.260000	-99.395054	14.331179	918.573479	924.046533
4.265000	-99.706982	17.208818	909.584625	915.194961
4.270000	-98.424667	20.512998	897.603897	903.217003
4.275000	-94.456055	23.588983	881.333755	886.694747
4.280000	-91.656731	27.250924	859.583702	864.885952
4.285000	-85.706196	30.218795	830.210701	835.169765
4.290000	-74.930878	33.228069	798.601334	802.796880
4.295000	-63.886568	34.498875	751.668842	755.167342
4.300000	-50.236182	36.042163	705.925419	708.627835
4.305000	-36.512128	35.806817	647.849537	649.864821
4.310000	-21.586271	34.925411	582.403927	583.849369
4.315000	-6.162388	33.472490	514.644100	515.768293
4.320000	6.741884	30.717268	437.805578	438.933626
4.325000	17.241656	27.747195	353.775541	355.280615
4.330000	25.914576	25.044652	259.644040	262.133224
4.335000	32.913928	20.291819	153.791545	158.577816
4.340000	33.139687	13.866403	62.872164	72.411498
4.345000	26.323455	8.171091	17.939685	32.886522
4.350000	10.704303	2.334518	9.031498	14.198592
4.355000	1.321949	-0.496357	-3.365053	3.649315
4.360000	-0.538610	-0.084675	0.311731	0.628049
4.365000	0.473225	0.338147	1.168652	1.305386
4.370000	1.176406	0.449974	3.394043	3.620212
4.375000	0.632167	0.294269	1.170278	1.362270
4.380000	-0.339411	0.021374	-0.884387	0.947521
4.385000	0.206019	0.368821	1.597224	1.652149
4.390000	0.089715	0.289730	0.570155	0.645809
4.395000	0.052138	0.441721	0.656933	0.793345
4.400000	0.636336	0.750241	3.137878	3.288474
4.405000	0.831961	0.824792	3.394911	3.591359
4.410000	1.143891	1.133725	5.021669	5.273611
4.415000	0.833153	1.093973	4.337404	4.550164
4.420000	0.794385	0.860417	3.994074	4.162210
4.425000	0.794385	0.937856	3.738669	3.935513
4.430000	-0.255027	0.123297	-0.455144	0.536094
4.435000	0.640505	0.663723	2.284654	2.463822
4.440000	0.251635	0.198261	1.086088	1.132349
4.445000	1.225297	1.163572	5.963735	6.198499
4.450000	-0.097275	0.118758	-0.198303	0.250779
4.455000	0.097457	0.466617	0.487831	0.682062
4.460000	0.525094	0.542406	2.285756	2.407199
4.465000	-0.213281	0.077769	-0.027142	0.228634
4.470000	0.525988	0.619433	3.054548	3.160795
4.475000	-0.017953	0.115044	-0.197346	0.229135
4.480000	1.032649	0.966466	4.852424	5.054349
4.485000	0.215547	0.539104	1.514424	1.621904
4.490000	-0.094893	0.112156	0.230993	0.273754
4.495000	0.138011	0.074055	-0.025941	0.158759
4.500000	0.216738	0.421089	1.770780	1.833018
4.505000	0.956305	0.885725	4.338743	4.530311
4.510000	0.296060	0.459189	1.171955	1.293052
4.515000	0.568031	0.341586	0.916025	1.130682
4.520000	0.568328	0.534978	2.370139	2.495347
4.525000	0.101626	0.224395	0.744383	0.784083
4.530000	0.334828	0.379274	2.112483	2.172221
4.535000	-0.092511	-0.008749	-0.368366	0.379905
4.540000	-0.092511	-0.125939	-0.112289	0.192426
4.545000	0.647353	0.532503	2.798141	2.920996
4.550000	0.258484	0.338284	1.001702	1.088419
4.555000	-0.325118	-0.165691	-1.481541	1.525817
4.560000	0.298442	0.491926	1.856698	1.943807
4.565000	0.025281	0.104316	-0.025899	0.110416
4.570000	0.298442	0.298533	2.028485	2.071941
4.575000	-0.091022	-0.128828	-0.453083	0.479756
4.580000	0.415044	0.529614	2.200223	2.300812
4.585000	0.142180	0.103077	0.317579	0.362900
4.590000	0.337806	0.412010	2.198160	2.261807
4.595000	-0.128302	0.024813	-0.026663	0.133371
4.600000	-0.090427	-0.053452	-1.052964	1.058191
4.605000	0.027067	0.140766	0.402922	0.427661
4.610000	0.727568	0.953262	4.682028	4.833161
4.615000	0.805997	0.952024	4.166629	4.349342
4.620000	0.066431	0.216555	0.402298	0.461685
4.625000	0.689098	0.759044	3.653618	3.794724
4.630000	0.456491	0.602927	2.627121	2.733802
4.635000	0.066431	0.293169	0.830301	0.883040
4.640000	0.729057	0.989299	4.167776	4.345180
4.645000	0.690587	0.717642	3.740348	3.870675
4.650000	0.106390	0.059613	-0.196720	0.231454
4.655000	0.145455	0.330445	0.916122	0.984698
4.660000	0.222693	0.292344	-0.281725	0.463062
4.665000	0.729653	0.678716	3.568561	3.705088
4.670000	0.378956	0.252180	1.771021	1.828583
4.675000	0.651819	0.715992	3.911798	4.029848
4.680000	3.820004	-1.799210	21.214174	21.630321
4.685000	-28.035072	-7.547202	91.564063	96.056771
4.690000	-23.961292	-9.780293	192.582722	194.313927
4.695000	-0.994176	3.273422	192.858356	192.888697
4.700000	-35.150071	25.846557	485.449326	487.406011
4.705000	-121.402260	17.698490	604.412201	616.738076
4.710000	-18.638604	18.550052	623.316231	623.870680
4.715000	55.628487	31.478322	618.205780	621.501247
4.720000	76.238865	35.509166	654.569931	659.950801
4.725000	45.424865	28.942626	740.868324	742.823645
4.730000	26.718876	18.485542	798.833954	799.494402
4.735000	23.929379	13.963514	842.831299	843.286543
4.740000	14.593237	10.579420	876.043381	876.228790
4.745000	-10.314358	4.026085	906.183899	906.251540
4.750000	-39.937276	-1.077494	935.554626	936.407286
4.755000	-60.498699	-9.538347	962.261215	964.208338
4.760000	-67.905979	-17.307194	978.003189	980.510581
4.765000	-69.551796	-21.290993	998.015686	1000.662814
4.770000	-76.138697	-23.967402	1025.716446	1028.817654
4.775000	-79.100832	-26.308745	1077.238205	1080.458811
4.780000	-29.716320	-11.833744	1272.851349	1273.253177
4.785000	126.048988	30.240667	1543.729675	1549.162405
4.790000	206.821701	58.622452	1450.169098	1466.015764
4.795000	111.399750	44.533274	1373.868927	1379.097149
4.800000	12.187306	36.681899	1228.763275	1229.371091
4.805000	-51.859368	32.643352	1113.639648	1115.324280
4.810000	-65.070150	29.722384	1027.185410	1029.673448
4.815000	-44.351571	28.760785	978.645050	980.071619
4.820000	-18.800466	25.849994	954.118927	954.654182
4.825000	-5.288176	22.148991	905.151581	905.437975
4.830000	-8.560457	19.312615	841.599319	841.864403
4.835000	-20.978313	17.659014	786.776169	787.253879
