"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.733753501e0,1.021311172e1,2.874023438e-2,-7.206015015e-1,1.023854207e1
1.743774500e0,9.947114868e0,1.541793823e-2,-7.146139526e-1,9.972763158e0
1.753795500e0,9.643097076e0,4.251159668e-2,-7.499404907e-1,9.672307853e0
1.763816500e0,9.411828003e0,7.080276489e-2,-8.276289368e-1,9.448411985e0
1.773837500e0,9.335187378e0,1.061293030e-1,-9.334588623e-1,9.382341513e0
1.783858500e0,9.422605591e0,1.264869690e-1,-1.043180695e0,9.481018987e0
1.793879500e0,9.601034546e0,1.194515991e-1,-1.098415833e0,9.664401191e0
1.803900500e0,9.775421906e0,1.059796143e-1,-1.050365753e0,9.832261862e0
1.813921500e0,9.881700897e0,7.319778442e-2,-9.803114319e-1,9.930477382e0
1.823942500e0,9.904453583e0,3.023712158e-2,-9.220825195e-1,9.947328849e0
1.833963500e0,9.843979340e0,-1.841171265e-2,-8.946894836e-1,9.884570679e0
1.843984501e0,9.730814667e0,-5.837860107e-2,-8.884025574e-1,9.771459525e0
1.854004500e0,9.671837311e0,-1.083746338e-1,-8.701405334e-1,9.711504856e0
1.864025500e0,9.664352875e0,-1.835183716e-1,-8.152047729e-1,9.700410007e0
1.874046500e0,9.708960114e0,-2.880010986e-1,-8.373587036e-1,9.749257444e0
1.884067500e0,9.775122528e0,-3.912863159e-1,-9.033714294e-1,9.824571510e0
1.894088500e0,9.789342957e0,-4.914280701e-1,-9.138496399e-1,9.844178901e0
1.904109500e0,9.767338715e0,-5.287005615e-1,-8.592132568e-1,9.819301262e0
1.914130501e0,9.751172333e0,-5.697152710e-1,-8.434959412e-1,9.804153342e0
1.924151500e0,9.727970581e0,-6.068380737e-1,-8.828640747e-1,9.786782569e0
1.934172500e0,9.677974548e0,-6.340814209e-1,-8.521778870e-1,9.736090476e0
1.944193500e0,9.638007660e0,-6.468049622e-1,-7.752378845e-1,9.690745177e0
1.954214500e0,9.608369293e0,-6.328839111e-1,-7.463479614e-1,9.658071122e0
1.964235500e0,9.603579254e0,-6.111790466e-1,-7.285350037e-1,9.650545973e0
1.974256500e0,9.644294586e0,-6.048921204e-1,-7.710466003e-1,9.693958191e0
1.984277500e0,9.708960114e0,-6.089337158e-1,-8.387059021e-1,9.764124863e0
1.994298500e0,9.798024902e0,-6.539900208e-1,-8.674461365e-1,9.858065618e0
2.004319500e0,9.853709106e0,-7.430548096e-1,-8.786727905e-1,9.920674346e0
2.014340500e0,9.857750702e0,-8.379574585e-1,-9.020242310e-1,9.934337890e0
2.024361501e0,9.812095642e0,-9.204359436e-1,-9.220825195e-1,9.898214960e0
2.034382500e0,9.732012177e0,-9.695338440e-1,-8.872050476e-1,9.820345700e0
2.044403500e0,9.660460968e0,-9.792636108e-1,-8.644523621e-1,9.748371209e0
2.054424500e0,9.623936920e0,-9.494755554e-1,-8.735833740e-1,9.710036745e0
2.064445500e0,9.669142914e0,-8.955876160e-1,-8.964857483e-1,9.751824884e0
2.074466500e0,9.767338715e0,-8.551716614e-1,-9.036708069e-1,9.846260461e0
2.084487500e0,9.868079224e0,-8.315208435e-1,-9.122030640e-1,9.944975058e0
2.094508500e0,9.894574127e0,-8.494834900e-1,-8.798703003e-1,9.969874177e0
2.104528500e0,9.850116577e0,-8.933422852e-1,-8.390052795e-1,9.926066032e0
2.114549500e0,9.771679688e0,-9.354048157e-1,-8.336164856e-1,9.851681203e0
2.124570500e0,9.689949646e0,-9.650431824e-1,-8.460406494e-1,9.774569927e0
2.134591500e0,9.638157349e0,-1.001567230e0,-8.473878479e-1,9.727038612e0
2.144612500e0,9.656419373e0,-1.025667114e0,-8.367599487e-1,9.746722287e0
2.154633500e0,9.714498596e0,-1.029409332e0,-8.084687805e-1,9.802284852e0
2.164654500e0,9.745484161e0,-1.030157776e0,-8.060737610e-1,9.832875545e0
2.174675500e0,9.781110077e0,-1.004111938e0,-7.929011536e-1,9.864433454e0
2.184696500e0,9.785151672e0,-9.648934937e-1,-7.676037598e-1,9.862526463e0
2.194717500e0,9.779164124e0,-9.190887451e-1,-7.138655090e-1,9.848166278e0
2.204738501e0,9.771679688e0,-8.872050476e-1,-7.033872986e-1,9.837052933e0
2.214759500e0,9.759554901e0,-8.608598328e-1,-6.969506836e-1,9.822206054e0
2.224780500e0,9.742041321e0,-8.530760193e-1,-6.634204102e-1,9.801797510e0
2.234801500e0,9.713450775e0,-8.589138794e-1,-6.164181519e-1,9.770815235e0
2.244822500e0,9.709558868e0,-8.660989380e-1,-5.602848816e-1,9.764198889e0
2.254843500e0,9.712852020e0,-8.458909607e-1,-5.131329346e-1,9.763110739e0
2.264864500e0,9.721384277e0,-8.297245789e-1,-4.737648010e-1,9.768224415e0
2.274885500e0,9.743238831e0,-7.954458618e-1,-4.379891968e-1,9.785462256e0
2.284906500e0,9.757908325e0,-7.629634094e-1,-4.186793518e-1,9.796641284e0
2.294927500e0,9.759554901e0,-7.274871826e-1,-4.308041382e-1,9.796108496e0
2.304948500e0,9.749525757e0,-6.611750793e-1,-4.532574463e-1,9.782425429e0
2.314969501e0,9.737700348e0,-6.110293579e-1,-4.793032837e-1,9.768617946e0
2.324989500e0,9.731413422e0,-5.803431702e-1,-4.918771362e-1,9.761103856e0
2.335010500e0,9.732161865e0,-5.581892395e-1,-4.525090027e-1,9.758653298e0
2.345031500e0,9.758507080e0,-5.716612244e-1,-3.890409851e-1,9.782975512e0
2.355052500e0,9.828411713e0,-5.936654663e-1,-3.960763550e-1,9.854287999e0
2.365073500e0,9.899962921e0,-6.207591248e-1,-4.123924255e-1,9.927974378e0
2.375094500e0,9.926906891e0,-6.327342224e-1,-4.249662781e-1,9.956125218e0
2.385115501e0,9.904303894e0,-6.456074524e-1,-4.138893127e-1,9.933949314e0
2.395136500e0,9.836943970e0,-6.530918884e-1,-4.079017639e-1,9.867034992e0
2.405157500e0,9.754465485e0,-6.544390869e-1,-4.110452271e-1,9.785031711e0
2.415178500e0,9.694290619e0,-6.300398254e-1,-4.016148376e-1,9.723040433e0
2.425199500e0,9.665550385e0,-5.894741821e-1,-3.673361206e-1,9.690473666e0
2.435220500e0,9.669591980e0,-5.376818848e-1,-3.532653809e-1,9.690970400e0
2.445241500e0,9.683063965e0,-4.773573303e-1,-3.426374817e-1,9.700876157e0
2.455262500e0,9.711504822e0,-4.305047607e-1,-3.706292725e-1,9.728104970e0
2.465283500e0,9.738299103e0,-4.068539429e-1,-4.170327759e-1,9.755711962e0
2.475304500e0,9.758806458e0,-4.230203247e-1,-4.152365112e-1,9.776792471e0
2.485325500e0,9.758806458e0,-4.617897034e-1,-3.869453430e-1,9.777386149e0
2.495346501e0,9.756561127e0,-5.113366699e-1,-3.879931641e-1,9.777652525e0
2.505367500e0,9.738299103e0,-5.740562439e-1,-3.817062378e-1,9.762669186e0
2.515388500e0,9.731862488e0,-6.349795532e-1,-3.580554199e-1,9.759126508e0
2.525409500e0,9.753118286e0,-6.342311096e-1,-3.528163147e-1,9.780084087e0
2.535430500e0,9.777667236e0,-6.024971008e-1,-3.526666260e-1,9.802558497e0
2.545451000e0,9.776020660e0,-5.596861267e-1,-3.406915283e-1,9.797953829e0
2.555472001e0,9.770631866e0,-5.270539856e-1,-3.432362366e-1,9.790855125e0
2.565493000e0,9.768685913e0,-4.918771362e-1,-3.626957703e-1,9.787784009e0
2.575513000e0,9.752369843e0,-4.574487305e-1,-3.522175598e-1,9.769443899e0
2.585534000e0,9.734556885e0,-4.385879517e-1,-3.400927734e-1,9.750365133e0
2.595555000e0,9.734107819e0,-4.116439819e-1,-3.318598938e-1,9.748458175e0
2.605576000e0,9.731712799e0,-3.833528137e-1,-3.297642517e-1,9.744841602e0
2.615597000e0,9.755363617e0,-3.385958862e-1,-3.588038635e-1,9.767830193e0
2.625618001e0,9.776020660e0,-3.065625000e-1,-3.920347595e-1,9.788679777e0
2.635639000e0,9.784103851e0,-3.101550293e-1,-4.468208313e-1,9.799210844e0
2.645660000e0,9.767638092e0,-3.254232788e-1,-4.845423889e-1,9.785061856e0
2.655681000e0,9.758806458e0,-3.562591553e-1,-4.575984192e-1,9.776022728e0
2.665702000e0,9.773326263e0,-3.782633972e-1,-4.104464722e-1,9.789252053e0
2.675723000e0,9.798923035e0,-3.899391174e-1,-3.854484558e-1,9.814250642e0
2.685744000e0,9.808652802e0,-3.951782227e-1,-3.555107117e-1,9.823045529e0
2.695765000e0,9.801168365e0,-3.951782227e-1,-3.501219177e-1,9.815378368e0
2.705786000e0,9.811945953e0,-3.713777161e-1,-3.606001282e-1,9.825590937e0
2.715807000e0,9.804910583e0,-3.320095825e-1,-3.752696228e-1,9.817704885e0
2.725828000e0,9.809550934e0,-2.927911377e-1,-3.814068604e-1,9.821328188e0
2.735849001e0,9.806108093e0,-2.683918762e-1,-3.776646423e-1,9.817047454e0
2.745870000e0,9.802216187e0,-2.511776733e-1,-3.423381042e-1,9.811408042e0
2.755891000e0,9.797575836e0,-2.516267395e-1,-3.353027344e-1,9.806540481e0
2.765912000e0,9.786648560e0,-2.276765442e-1,-3.373983765e-1,9.795109203e0
2.775933000e0,9.753717041e0,-2.040257263e-1,-3.478765869e-1,9.762051052e0
2.785954000e0,9.733059998e0,-1.841171265e-1,-3.432362366e-1,9.740850432e0
2.795975000e0,9.728719025e0,-1.763333130e-1,-3.165916443e-1,9.735465966e0
2.805995001e0,9.747430115e0,-1.499880981e-1,-2.808160400e-1,9.752627744e0
2.816016000e0,9.782307587e0,-1.372645569e-1,-2.661465454e-1,9.786890071e0
2.826037000e0,9.794132996e0,-1.357676697e-1,-2.610571289e-1,9.798552180e0
2.836058000e0,9.783804474e0,-1.541793823e-1,-2.634521484e-1,9.788565181e0
2.846079000e0,9.764195251e0,-1.820214844e-1,-2.474354553e-1,9.769025798e0
2.856100000e0,9.743687897e0,-2.110610962e-1,-2.308200073e-1,9.748706503e0
2.866121000e0,9.744735718e0,-2.151026917e-1,-2.145039368e-1,9.749469489e0
2.876142000e0,9.761201477e0,-2.101629639e-1,-1.938468933e-1,9.765387825e0
2.886163000e0,9.767338715e0,-1.772314453e-1,-1.672023010e-1,9.770377329e0
2.896184000e0,9.791288910e0,-1.625619507e-1,-1.594184875e-1,9.793935836e0
2.906205000e0,9.803713074e0,-1.438508606e-1,-1.380130005e-1,9.805739681e0
2.916226001e0,9.783804474e0,-1.128652954e-1,-1.404080200e-1,9.785462839e0
2.926247000e0,9.765243073e0,-1.008901978e-1,-1.627116394e-1,9.767119646e0
2.936268000e0,9.763446808e0,-1.013392639e-1,-1.589694214e-1,9.765266739e0
2.946289000e0,9.768386536e0,-1.085243225e-1,-1.474433899e-1,9.770101974e0
