"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.252791216E0,-1.139633179E0,9.821014404E0,-1.723831177E0,1.003606903E1
3.257826616E0,-8.954315186E-1,9.811431885E0,-1.450881958E0,9.958466332E0
3.262862017E0,-5.937652588E-1,9.773132324E0,-1.130065918E0,9.856151459E0
3.267897417E0,-2.777252197E-1,9.672576904E0,-7.661437988E-1,9.706845604E0
3.272902300E0,-1.435852051E-2,9.562438965E0,-4.357452393E-1,9.572372696E0
3.277937700E0,2.154846191E-1,9.471466064E0,-1.149291992E-1,9.474614069E0
3.282973101E0,3.543395996E-1,9.447525024E0,1.915435791E-1,9.456107792E0
3.288008501E0,3.926544189E-1,9.509765625E0,4.213867188E-1,9.527191953E0
3.293013384E0,4.309539795E-1,9.581588745E0,5.363006592E-1,9.606257472E0
3.298048784E0,4.644775391E-1,9.648635864E0,6.272735596E-1,9.680154211E0
3.303084185E0,5.075683594E-1,9.672576904E0,6.799468994E-1,9.709721798E0
3.308119585E0,5.267181396E-1,9.605545044E0,6.703796387E-1,9.643305266E0
3.313124468E0,5.171508789E-1,9.528930664E0,5.123596191E-1,9.556698018E0
3.318159868E0,3.495483398E-1,9.423583984E0,2.442016602E-1,9.433226044E0
3.323195269E0,2.873229980E-2,9.289505005E0,-1.340789795E-1,9.290516991E0
3.328200151E0,-3.208160400E-1,9.102752686E0,-4.548950195E-1,9.119756513E0
3.333235552E0,-6.081237793E-1,8.978256226E0,-6.033325195E-1,9.019030409E0
3.338270952E0,-7.374114990E-1,8.930374146E0,-5.219421387E-1,8.975955754E0
3.343306353E0,-8.619079590E-1,8.892059326E0,-3.016662598E-1,8.938825813E0
3.348311235E0,-1.039077759E0,8.877700806E0,-6.225585938E-2,8.938519451E0
3.353346636E0,-1.206680298E0,8.892059326E0,1.484375000E-1,8.974788582E0
3.358382036E0,-1.460464478E0,8.935165405E0,3.543395996E-1,9.060667407E0
3.363386919E0,-1.589752197E0,9.030929565E0,5.123596191E-1,9.184090224E0
3.368422319E0,-1.704666138E0,9.150634766E0,6.320648193E-1,9.329496728E0
3.373457720E0,-1.872268677E0,9.198516846E0,6.512298584E-1,9.409686631E0
3.378493120E0,-1.929733276E0,9.236831665E0,5.841827393E-1,9.454321721E0
3.383498003E0,-1.968032837E0,9.208099365E0,4.836273193E-1,9.428475092E0
3.388533403E0,-2.006347656E0,9.112335205E0,3.160400391E-1,9.335950145E0
3.393568804E0,-1.929733276E0,9.059661865E0,1.675872803E-1,9.264417366E0
3.398604204E0,-1.877059937E0,9.006988525E0,1.867523193E-1,9.202394945E0
3.403609087E0,-1.747772217E0,8.939956665E0,1.867523193E-1,9.111114604E0
3.408644487E0,-1.532287598E0,8.887283325E0,2.250518799E-1,9.021217131E0
3.413679888E0,-1.489196777E0,8.825027466E0,3.974304199E-1,8.958614165E0
3.418684771E0,-1.216247559E0,8.801086426E0,4.836273193E-1,8.897880410E0
3.423720171E0,-1.043869019E0,8.738830566E0,6.464385986E-1,8.824664586E0
3.428755571E0,-9.337310791E-1,8.638275146E0,8.140258789E-1,8.726642502E0
3.433790972E0,-7.996673584E-1,8.585601807E0,8.523406982E-1,8.664785683E0
3.438795855E0,-6.799468994E-1,8.523361206E0,9.193725586E-1,8.599724410E0
3.443831255E0,-4.788360596E-1,8.470687866E0,1.091751099E0,8.554166082E0
3.448866655E0,-4.740447998E-1,8.461105347E0,1.168365479E0,8.554536811E0
3.453902056E0,-3.639221191E-1,8.489837646E0,1.211471558E0,8.583556717E0
3.458906939E0,-2.968750000E-1,8.566452026E0,1.187530518E0,8.653465422E0
3.463942339E0,-3.112487793E-1,8.643066406E0,1.139633179E0,8.723430317E0
3.468977739E0,-2.346343994E-1,8.777145386E0,1.201889038E0,8.862159538E0
3.473982622E0,-1.532287598E-1,8.906433105E0,1.168365479E0,8.984047396E0
3.479018023E0,-8.140563965E-2,9.035720825E0,1.144424438E0,9.108270143E0
3.484053423E0,-2.873229980E-2,9.141067505E0,1.216247559E0,9.221670066E0
3.489088823E0,3.831481934E-2,9.270355225E0,1.201889038E0,9.348020714E0
3.494093706E0,4.309082031E-2,9.361328125E0,1.144424438E0,9.431120208E0
3.499129107E0,3.831481934E-2,9.481033325E0,1.096542358E0,9.544310666E0
3.504164507E0,6.703186035E-2,9.605545044E0,9.433135986E-1,9.651985775E0
3.509169390E0,5.746459961E-2,9.710876465E0,7.900848389E-1,9.743133887E0
3.514204790E0,-1.914978027E-2,9.840164185E0,7.326202393E-1,9.867417611E0
3.519240191E0,-1.675872803E-1,9.902420044E0,7.038879395E-1,9.928819993E0
3.524275591E0,-2.968750000E-1,9.959884644E0,7.230529785E-1,9.990507619E0
3.529280474E0,-4.213867188E-1,9.983825684E0,7.709350586E-1,1.002240904E1
3.534315874E0,-5.171508789E-1,9.983825684E0,8.236083984E-1,1.003107926E1
3.539351275E0,-6.177062988E-1,9.959884644E0,8.666992188E-1,1.001658778E1
3.544356157E0,-6.655883789E-1,9.916778564E0,9.050140381E-1,9.980208184E0
3.549391558E0,-5.985565186E-1,9.849746704E0,9.097900391E-1,9.909767805E0
3.554426958E0,-4.980010986E-1,9.787490845E0,9.050140381E-1,9.841851073E0
3.559462359E0,-4.213867188E-1,9.706100464E0,9.385223389E-1,9.760470130E0
3.564467241E0,-3.639221191E-1,9.653427124E0,9.433135986E-1,9.706231766E0
3.569502642E0,-2.873077393E-1,9.591171265E0,9.864044189E-1,9.646040931E0
3.574538042E0,-2.298431396E-1,9.572021484E0,1.024719238E0,9.629458587E0
3.579573443E0,-1.675872803E-1,9.562438965E0,1.039077759E0,9.620187474E0
3.584578325E0,-1.292877197E-1,9.552871704E0,1.072601318E0,9.613768600E0
3.589613726E0,-1.628112793E-1,9.682159424E0,1.048660278E0,9.740144095E0
3.594649126E0,-3.160400391E-1,9.811431885E0,9.481048584E-1,9.862199540E0
3.599654009E0,-4.932098389E-1,1.000776672E1,9.050140381E-1,1.006070083E1
3.604689409E0,-6.847381592E-1,1.021846008E1,8.954315186E-1,1.028044700E1
3.609724810E0,-8.810729980E-1,1.040998840E1,9.241638184E-1,1.048800395E1
3.614760210E0,-1.082183838E0,1.053927612E1,9.720458984E-1,1.063918870E1
3.619765093E0,-1.249771118E0,1.064462280E1,1.010360718E0,1.076525667E1
3.624800493E0,-1.369476318E0,1.070686340E1,1.000778198E0,1.084038497E1
3.629835894E0,-1.446090698E0,1.075476074E1,1.043869019E0,1.090163838E1
3.634840776E0,-1.455673218E0,1.077870178E1,1.106124878E0,1.093265333E1
3.639876177E0,-1.489196777E0,1.076911926E1,1.149215698E0,1.093216966E1
3.644911577E0,-1.426940918E0,1.072602844E1,1.259353638E0,1.089356774E1
3.649946978E0,-1.283294678E0,1.064462280E1,1.402999878E0,1.081310541E1
3.654951860E0,-1.067810059E0,1.052012634E1,1.537078857E0,1.068531179E1
3.659987261E0,-8.331756592E-1,1.040040588E1,1.704666138E0,1.057206275E1
3.665022661E0,-6.033325195E-1,1.026634216E1,1.829162598E0,1.044545965E1
3.670027544E0,-4.596862793E-1,1.009873962E1,2.025497437E0,1.031011607E1
3.675062944E0,-3.687133789E-1,9.945510864E0,2.212249756E0,1.019525306E1
3.680098345E0,-2.920989990E-1,9.797073364E0,2.418136597E0,1.009531341E1
3.685133745E0,-2.106933594E-1,9.643844604E0,2.628829956E0,9.997943658E0
3.690138628E0,-1.436462402E-1,9.457092285E0,2.772491455E0,9.856162418E0
3.695174028E0,-4.788208008E-2,9.255981445E0,2.863464355E0,9.688906715E0
3.700209429E0,4.791259766E-3,9.088394165E0,2.892196655E0,9.537490915E0
3.705214312E0,1.101379395E-1,8.983047485E0,2.873046875E0,9.431949472E0
3.710249712E0,1.436462402E-1,9.016571045E0,2.796432495E0,9.441357018E0
3.715285112E0,2.154846191E-1,9.275131226E0,2.705444336E0,9.664053080E0
3.720320513E0,2.202606201E-1,9.753982544E0,2.518707275E0,1.007633746E1
3.725325396E0,1.101379395E-1,1.035252380E1,2.274490356E0,1.060000877E1
3.730360796E0,-5.267333984E-2,1.098460388E1,1.987182617E0,1.116302789E1
3.735396196E0,-2.298431396E-1,1.156399536E1,1.561019897E0,1.167114389E1
3.740431597E0,-4.165954590E-1,1.200932312E1,9.193725586E-1,1.205166542E1
3.745436480E0,-6.129150391E-1,1.229661560E1,-4.791259766E-3,1.231188219E1
3.750471880E0,-7.134704590E-1,1.242590332E1,-1.144424438E0,1.249887278E1
3.755507280E0,-5.841827393E-1,1.256956482E1,-2.221817017E0,1.277778150E1
3.760512163E0,-2.729339600E-1,1.274194336E1,-3.011901855E0,1.309592174E1
3.765547564E0,2.059020996E-1,1.295741272E1,-3.399765015E0,1.339758718E1
3.770582964E0,5.937652588E-1,1.311064148E1,-3.500320435E0,1.358284655E1
3.775618364E0,8.619079590E-1,1.315374756E1,-3.481170654E0,1.363387360E1
3.780623247E0,9.385223389E-1,1.305319214E1,-3.394973755E0,1.352007751E1
3.785658648E0,8.140258789E-1,1.273715210E1,-3.227386475E0,1.316486632E1
3.790694048E0,5.554504395E-1,1.223437500E1,-2.810791016E0,1.256538909E1
3.795729448E0,1.436462402E-1,1.149696350E1,-2.073379517E0,1.168330889E1
3.800734331E0,-2.681579590E-1,1.069729614E1,-1.316818237E0,1.078137578E1
3.805769732E0,-6.033325195E-1,9.921569824E0,-6.033325195E-1,9.958191002E0
3.810805132E0,-1.034301758E0,9.265563965E0,1.532287598E-1,9.324373157E0
3.815810015E0,-1.493988037E0,8.825027466E0,6.655883789E-1,8.975306007E0
3.820845415E0,-1.929733276E0,8.676589966E0,8.666992188E-1,8.930747532E0
3.825880816E0,-2.178726196E0,8.791503906E0,9.672546387E-1,9.108950011E0
3.830916216E0,-2.293640137E0,9.059661865E0,1.067810059E0,9.406299831E0
3.835921099E0,-2.489974976E0,9.423583984E0,1.125274658E0,9.811735501E0
3.840956499E0,-2.557006836E0,9.801864624E0,1.077392578E0,1.018703140E1
3.845991900E0,-2.384628296E0,1.014662170E1,7.805023193E-1,1.045225181E1
3.850996782E0,-1.948883057E0,1.038125610E1,2.585754395E-1,1.056576948E1
3.856032183E0,-1.383850098E0,1.056321716E1,-2.729339600E-1,1.065697381E1
3.861067583E0,-7.230529785E-1,1.063504028E1,-7.709350586E-1,1.068743320E1
3.866102984E0,-2.489929199E-1,1.060153198E1,-1.197097778E0,1.067180964E1
3.871107866E0,6.225585938E-2,1.049139404E1,-1.522705078E0,1.060150251E1
3.876143267E0,1.675872803E-1,1.035731506E1,-1.709457397E0,1.049877638E1
3.881178667E0,1.340789795E-1,1.018493652E1,-1.723831177E0,1.033065841E1
3.886214068E0,-3.352355957E-2,1.000297546E1,-1.570602417E0,1.012558314E1
3.891218950E0,-3.351898193E-1,9.830596924E0,-1.278503418E0,9.919050312E0
3.896254351E0,-6.655883789E-1,9.667785645E0,-8.571166992E-1,9.728501231E0
3.901289751E0,-8.954315186E-1,9.471466064E0,-4.740447998E-1,9.525501850E0
3.906294634E0,-1.039077759E0,9.270355225E0,-2.202606201E-1,9.331006554E0
3.911330034E0,-1.029510498E0,9.045288086E0,-9.576416016E-2,9.104191298E0
3.916365435E0,-8.954315186E-1,8.805877686E0,-2.873229980E-2,8.851333513E0
3.921400835E0,-7.517852783E-1,8.561660767E0,-3.831481934E-2,8.594689303E0
3.926405718E0,-5.698242188E-1,8.360549927E0,-1.101379395E-1,8.380669728E0
3.931441118E0,-2.968750000E-1,8.197753906E0,-1.580200195E-1,8.204649548E0
3.936476519E0,4.309082031E-2,8.121139526E0,-1.388702393E-1,8.122441072E0
3.941511919E0,3.687133789E-1,8.106765747E0,-1.149291992E-1,8.115960150E0
3.946516802E0,6.607971191E-1,8.121139526E0,-9.576416016E-2,8.148541637E0
3.951552202E0,9.193725586E-1,8.145080566E0,-3.831481934E-2,8.196892787E0
3.956587603E0,1.130065918E0,8.164230347E0,-3.831481934E-2,8.242158343E0
3.961592485E0,1.335968018E0,8.202529907E0,-6.703186035E-2,8.310884471E0
3.966627886E0,1.465255737E0,8.207321167E0,-1.149291992E-1,8.337883654E0
3.971663286E0,1.532287598E0,8.255203247E0,-1.388702393E-1,8.397354993E0
3.976698687E0,1.561019897E0,8.327026367E0,-1.053466797E-1,8.472735636E0
3.981703569E0,1.532287598E0,8.408432007E0,-9.576416016E-2,8.547444347E0
3.986738970E0,1.450881958E0,8.489837646E0,-1.005554199E-1,8.613507596E0
3.991774370E0,1.326385498E0,8.580825806E0,-9.097290039E-2,8.683210585E0
3.996779253E0,1.211471558E0,8.700531006E0,-1.005554199E-1,8.785044935E0
4.001814653E0,1.139633179E0,8.796295166E0,-4.788208008E-2,8.869941664E0
4.006850054E0,1.058242798E0,8.920791626E0,1.914978027E-2,8.983360605E0
4.011885454E0,1.039077759E0,9.030929565E0,8.140563965E-2,9.090874451E0
4.016890337E0,1.072601318E0,9.112335205E0,1.244964600E-1,9.176089900E0
4.021925737E0,1.043869019E0,9.193740845E0,1.436462402E-1,9.253927139E0
4.026961138E0,9.289550781E-1,9.260772705E0,1.580200195E-1,9.308589526E0
4.031966021E0,8.523406982E-1,9.361328125E0,2.059020996E-1,9.402305281E0
4.037001421E0,8.044586182E-1,9.452316284E0,2.298431396E-1,9.489271030E0
4.042036821E0,7.613525391E-1,9.552871704E0,2.968750000E-1,9.587760440E0
4.047072222E0,7.230529785E-1,9.634262085E0,3.926544189E-1,9.669332398E0
4.052077105E0,6.512298584E-1,9.725250244E0,4.261627197E-1,9.756341902E0
4.057112505E0,5.315093994E-1,9.816223145E0,4.884185791E-1,9.842727862E0
4.062147905E0,4.165954590E-1,9.892837524E0,5.650329590E-1,9.917713865E0
4.067183306E0,2.873077393E-1,9.950302124E0,6.512298584E-1,9.975728466E0
4.072188189E0,1.340789795E-1,9.993392944E0,7.661437988E-1,1.002361492E1
4.077223589E0,-4.788208008E-2,1.003649902E1,9.241638184E-1,1.007907159E1
4.082258989E0,-2.394256592E-1,9.993392944E0,1.034301758E0,1.004962722E1
4.087294390E0,-3.639221191E-1,9.907211304E0,1.139633179E0,9.979180272E0
4.092299273E0,-4.022216797E-1,9.816223145E0,1.163589478E0,9.893126886E0
4.097334673E0,-4.165954590E-1,9.730041504E0,1.154006958E0,9.807088839E0
4.102370073E0,-4.118041992E-1,9.682159424E0,1.173156738E0,9.761664332E0
4.107374956E0,-4.405364990E-1,9.619903564E0,1.206680298E0,9.705292079E0
4.112410357E0,-4.070129395E-1,9.581588745E0,1.244979858E0,9.670702005E0
4.117445757E0,-3.878631592E-1,9.490615845E0,1.254562378E0,9.581030931E0
4.122481157E0,-3.591308594E-1,9.380477905E0,1.283294678E0,9.474660202E0
4.127486040E0,-3.208160400E-1,9.279922485E0,1.335968018E0,9.381081751E0
4.132521441E0,-2.442016602E-1,9.193740845E0,1.350326538E0,9.295584271E0
4.137556841E0,-2.059020996E-1,9.107543945E0,1.379058838E0,9.213661361E0
4.142561724E0,-1.436462402E-1,9.045288086E0,1.417373657E0,9.156790862E0
4.147597124E0,-4.309082031E-2,9.011779785E0,1.393432617E0,9.118973965E0
4.152632525E0,1.053466797E-1,8.997406006E0,1.388641357E0,9.104544886E0
4.157667925E0,2.633666992E-1,8.973464966E0,1.379058838E0,9.082633913E0
4.162672808E0,3.734893799E-1,8.944732666E0,1.345535278E0,9.053076934E0
4.167708208E0,5.075683594E-1,8.944732666E0,1.383850098E0,9.065368674E0
4.172743609E0,6.464385986E-1,8.906433105E0,1.359909058E0,9.032817178E0
4.177748491E0,6.943206787E-1,8.848968506E0,1.379058838E0,8.982657074E0
4.182783892E0,6.895294189E-1,8.748413086E0,1.417373657E0,8.889270523E0
4.187819292E0,6.703796387E-1,8.662216187E0,1.465255737E0,8.810809980E0
4.192854693E0,6.751708984E-1,8.585601807E0,1.484405518E0,8.739100289E0
4.197859575E0,7.326202393E-1,8.580825806E0,1.517929077E0,8.744793457E0
4.202894976E0,7.805023193E-1,8.614334106E0,1.570602417E0,8.791059545E0
4.207930376E0,9.002227783E-1,8.710113525E0,1.613693237E0,8.903958925E0
4.212935259E0,1.091751099E0,8.887283325E0,1.719039917E0,9.117610630E0
4.217970659E0,1.374267578E0,9.097961426E0,1.824386597E0,9.380293169E0
4.223006060E0,1.675933838E0,9.313446045E0,1.905792236E0,9.653034523E0
4.228041460E0,1.982406616E0,9.509765625E0,1.987182617E0,9.915365499E0
4.233046343E0,2.236190796E0,9.634262085E0,2.097320557E0,1.011030705E1
4.238081743E0,2.379837036E0,9.691726685E0,2.106903076E0,1.019961916E1
4.243117144E0,2.355895996E0,9.691726685E0,2.020706177E0,1.017659400E1
4.248122026E0,2.250549316E0,9.706100464E0,1.905792236E0,1.014423001E1
4.253157427E0,2.087738037E0,9.710876465E0,1.728607178E0,1.008205607E1
4.258192827E0,1.877059937E0,9.749191284E0,1.599319458E0,1.005623724E1
4.263228228E0,1.556228638E0,9.782714844E0,1.561019897E0,1.002796791E1
4.268233110E0,1.235412598E0,9.792282104E0,1.584960938E0,9.996356050E0
4.273268511E0,9.002227783E-1,9.806655884E0,1.680725098E0,9.990282155E0
4.278303911E0,6.224975586E-1,9.787490845E0,1.838745117E0,9.978149320E0
4.283308794E0,3.926544189E-1,9.763549805E0,2.049438477E0,9.984051299E0
4.288344194E0,9.576416016E-2,9.686935425E0,2.264907837E0,9.948652985E0
4.293379595E0,-1.771697998E-1,9.662994385E0,2.523483276E0,9.988634414E0
4.298414995E0,-4.453277588E-1,9.648635864E0,2.705444336E0,1.003064903E1
4.303419878E0,-6.464385986E-1,9.682159424E0,2.839523315E0,1.011063730E1
4.308455278E0,-7.948760986E-1,9.739608765E0,2.973602295E0,1.021440735E1
4.313490679E0,-8.714904785E-1,9.797073364E0,3.117248535E0,1.031791552E1
4.318526079E0,-8.810729980E-1,9.864105225E0,3.208236694E0,1.041007417E1
4.323530962E0,-8.188171387E-1,9.897628784E0,3.304000854E0,1.046661066E1
4.328566362E0,-7.517852783E-1,9.873687744E0,3.380615234E0,1.046343396E1
4.333601763E0,-6.081237793E-1,9.840164185E0,3.447647095E0,1.044437247E1
4.338606646E0,-4.309539795E-1,9.749191284E0,3.466796875E0,1.035621227E1
4.343642046E0,-2.873077393E-1,9.639053345E0,3.495529175E0,1.025732028E1
4.348677446E0,-1.628112793E-1,9.504974365E0,3.562576294E0,1.015199463E1
4.353712847E0,-2.394104004E-2,9.437942505E0,3.591308594E0,1.009815970E1
4.358717730E0,1.436462402E-1,9.380477905E0,3.615249634E0,1.005405540E1
4.363753130E0,3.926544189E-1,9.404418945E0,3.581726074E0,1.007104934E1
4.368788530E0,6.272735596E-1,9.442733765E0,3.471588135E0,1.008020919E1
4.373793413E0,8.283996582E-1,9.572021484E0,3.433288574E0,1.020280901E1
4.378828814E0,1.067810059E0,9.888046265E0,3.500320435E0,1.054352505E1
4.383864214E0,1.249771118E0,1.040519714E1,3.586517334E0,1.107669454E1
4.388899614E0,1.321594238E0,1.111866760E1,3.615249634E0,1.176611280E1
4.393904497E0,1.364700317E0,1.186566162E1,3.533843994E0,1.245569693E1
4.398939898E0,1.379058838E0,1.252168274E1,3.256118774E0,1.301140467E1
4.403975298E0,1.489196777E0,1.298136902E1,2.676712036E0,1.333785725E1
4.408980181E0,1.604110718E0,1.325430298E1,1.728607178E0,1.346245897E1
4.414015581E0,1.637634277E0,1.342189026E1,7.134704590E-1,1.354023723E1
4.419050982E0,1.431732178E0,1.361822510E1,-1.005554199E-1,1.369364901E1
4.424086382E0,1.048660278E0,1.380018616E1,-7.278442383E-1,1.385909750E1
4.429091265E0,6.751708984E-1,1.387680054E1,-1.149215698E0,1.394066518E1
4.434126665E0,3.208160400E-1,1.365173340E1,-1.522705078E0,1.374013750E1
4.439162066E0,1.435852051E-2,1.308192444E1,-1.953674316E0,1.322701011E1
4.444166948E0,-2.154846191E-1,1.224873352E1,-2.312805176E0,1.246703550E1
4.449202349E0,-3.830718994E-1,1.132936096E1,-2.336746216E0,1.157417586E1
4.454237749E0,-4.740447998E-1,1.045787048E1,-2.059020996E0,1.066917715E1
4.459273150E0,-5.315093994E-1,9.658203125E0,-1.517929077E0,9.791194949E0
4.464278032E0,-6.895294189E-1,9.002197266E0,-7.805023193E-1,9.062239806E0
4.469313433E0,-8.427581787E-1,8.523361206E0,2.011108398E-1,8.567285052E0
4.474348833E0,-1.034301758E0,8.264785767E0,1.230621338E0,8.419672961E0
4.479384234E0,-1.158798218E0,8.245635986E0,2.135635376E0,8.596177324E0
4.484389116E0,-1.402999878E0,8.365341187E0,2.576156616E0,8.864757455E0
4.489424517E0,-1.551437378E0,8.676589966E0,2.815582275E0,9.252981948E0
4.494459917E0,-1.642425537E0,9.064453125E0,2.710235596E0,9.602460574E0
4.499464800E0,-1.632843018E0,9.500198364E0,2.284072876E0,9.906408743E0
4.504500200E0,-1.407791138E0,9.912002563E0,1.757339478E0,1.016454193E1
4.509535601E0,-1.005569458E0,1.021366882E1,1.249771118E0,1.033886496E1
4.514571001E0,-5.027770996E-1,1.042913818E1,6.799468994E-1,1.046336637E1
4.519575884E0,-8.619689941E-2,1.055363464E1,1.580200195E-1,1.055516956E1
4.524611284E0,2.442016602E-1,1.056800842E1,-3.016662598E-1,1.057513305E1
4.529646685E0,4.980010986E-1,1.053448486E1,-6.368560791E-1,1.056546081E1
4.534682085E0,5.554504395E-1,1.042913818E1,-8.666992188E-1,1.047981946E1
4.539686968E0,4.836273193E-1,1.023281860E1,-1.010360718E0,1.029394486E1
4.544722368E0,4.118041992E-1,1.004606628E1,-1.034301758E0,1.010756205E1
4.549757769E0,4.022216797E-1,9.888046265E0,-9.864044189E-1,9.945261932E0
4.554762651E0,4.501037598E-1,9.768341064E0,-8.283996582E-1,9.813731530E0
4.559798052E0,5.219421387E-1,9.658203125E0,-5.698242188E-1,9.689066562E0
4.564833452E0,5.650329590E-1,9.500198364E0,-2.777252197E-1,9.521037890E0
4.569868853E0,5.075683594E-1,9.275131226E0,-4.791259766E-3,9.289010057E0
4.574873735E0,4.405364990E-1,9.016571045E0,1.101379395E-1,9.027998459E0
4.579909136E0,3.303985596E-1,8.719680786E0,1.628112793E-1,8.727456888E0
4.584944536E0,1.867523193E-1,8.504211426E0,1.675872803E-1,8.507912429E0
4.589949419E0,2.873229980E-2,8.370132446E0,1.867523193E-1,8.372264875E0
4.594984819E0,-1.101379395E-1,8.322250366E0,2.537841797E-1,8.326847419E0
4.600020220E0,-2.585754395E-1,8.288726807E0,4.070129395E-1,8.302741286E0
4.605055620E0,-4.740447998E-1,8.293518066E0,5.363006592E-1,8.324348550E0
4.610060503E0,-6.847381592E-1,8.317459106E0,6.368560791E-1,8.369861289E0
4.615095903E0,-8.044586182E-1,8.307876587E0,6.224975586E-1,8.369914591E0
4.620131304E0,-9.289550781E-1,8.331817627E0,5.506591797E-1,8.401509867E0
4.625166704E0,-1.039077759E0,8.398864746E0,4.932098389E-1,8.477255898E0
4.630171587E0,-1.192306519E0,8.489837646E0,5.554504395E-1,8.591127009E0
4.635206987E0,-1.292861938E0,8.633499146E0,6.033325195E-1,8.750589101E0
4.640242388E0,-1.369476318E0,8.853759766E0,7.852935791E-1,8.993398322E0
4.645247271E0,-1.613693237E0,8.978256226E0,8.331756592E-1,9.160091288E0
4.650282671E0,-1.565811157E0,9.232040405E0,8.714904785E-1,9.404351667E0
4.655318071E0,-1.455673218E0,9.428359985E0,9.050140381E-1,9.582901802E0
4.660353472E0,-1.316818237E0,9.634262085E0,8.954315186E-1,9.764978945E0
4.665358355E0,-1.187530518E0,9.859329224E0,8.714904785E-1,9.968756047E0
4.670393755E0,-1.067810059E0,1.007958984E1,7.852935791E-1,1.016636787E1
4.675429155E0,-1.000778198E0,1.026634216E1,6.991119385E-1,1.033866993E1
4.680434038E0,-1.005569458E0,1.039562988E1,6.464385986E-1,1.046413749E1
4.685469439E0,-1.063018799E0,1.038604736E1,5.458831787E-1,1.045456729E1
4.690504839E0,-1.072601318E0,1.028549194E1,4.788360596E-1,1.035234766E1
4.695540239E0,-1.063018799E0,1.011311340E1,4.357452393E-1,1.017816023E1
4.700545122E0,-9.576873779E-1,9.892837524E0,3.974304199E-1,9.947027211E0
4.705580523E0,-8.523406982E-1,9.629486084E0,3.830718994E-1,9.674721236E0
4.710615923E0,-7.038879395E-1,9.375701904E0,4.884185791E-1,9.414764848E0
4.715651323E0,-5.410919189E-1,9.165008545E0,5.315093994E-1,9.196339725E0
4.720656206E0,-3.687133789E-1,8.930374146E0,6.703796387E-1,8.963087682E0
4.725691607E0,-3.303985596E-1,8.710113525E0,8.906402588E-1,8.761762431E0
4.730727007E0,-2.873077393E-1,8.542510986E0,1.077392578E0,8.614976173E0
4.735731890E0,-3.351898193E-1,8.398864746E0,1.273712158E0,8.501507155E0
4.740767290E0,-4.596862793E-1,8.303085327E0,1.513137817E0,8.452344259E0
4.745802691E0,-5.506591797E-1,8.202529907E0,1.752548218E0,8.405721127E0
4.750838091E0,-5.698242188E-1,8.116348267E0,1.862686157E0,8.346820266E0
4.755842974E0,-6.512298584E-1,8.030151367E0,1.991973877E0,8.299119907E0
4.760878374E0,-7.182617188E-1,7.996627808E0,1.977615356E0,8.268791852E0
4.765913775E0,-8.188171387E-1,8.006210327E0,1.996765137E0,8.291980241E0
4.770949175E0,-9.145812988E-1,8.087615967E0,2.044647217E0,8.392054172E0
4.775954058E0,-9.433135986E-1,8.231262207E0,2.030288696E0,8.530274923E0
4.780989458E0,-9.289550781E-1,8.394073486E0,1.982406616E0,8.674869637E0
4.786024859E0,-8.331756592E-1,8.576034546E0,1.819595337E0,8.806445219E0
4.791029741E0,-7.517852783E-1,8.738830566E0,1.594543457E0,8.914870140E0
4.796065142E0,-7.230529785E-1,8.868118286E0,1.364700317E0,9.001596220E0
4.801100542E0,-6.416473389E-1,9.035720825E0,1.067810059E0,9.121194026E0
4.806135943E0,-6.177062988E-1,9.155426025E0,7.613525391E-1,9.207770874E0
4.811140825E0,-5.123596191E-1,9.279922485E0,6.320648193E-1,9.315523584E0
4.816176226E0,-4.022216797E-1,9.380477905E0,4.022216797E-1,9.397708779E0
4.821211626E0,-2.442016602E-1,9.461883545E0,2.202606201E-1,9.467596813E0
4.826216509E0,-1.340789795E-1,9.509765625E0,8.619689941E-2,9.511101373E0
4.831251909E0,-6.703186035E-2,9.572021484E0,4.791259766E-3,9.572257389E0
4.836287310E0,4.791259766E-3,9.629486084E0,-2.873229980E-2,9.629530141E0
4.841322710E0,2.873229980E-2,9.706100464E0,0.000000000E0,9.706142991E0
4.846327593E0,0.000000000E0,9.777923584E0,1.101379395E-1,9.778543858E0
4.851362993E0,-3.831481934E-2,9.844955444E0,2.537841797E-1,9.848300469E0
4.856398394E0,-1.053466797E-1,9.902420044E0,4.309539795E-1,9.912352999E0
4.861433794E0,-2.489929199E-1,9.974243164E0,5.698242188E-1,9.993609148E0
4.866438677E0,-3.974304199E-1,1.007000732E1,7.422027588E-1,1.010514044E1
4.871474077E0,-5.889739990E-1,1.020408630E1,9.528961182E-1,1.026539228E1
4.876509478E0,-7.852935791E-1,1.035731506E1,1.154006958E0,1.045095179E1
4.881514360E0,-9.720458984E-1,1.053927612E1,1.383850098E0,1.067409273E1
4.886549761E0,-1.134857178E0,1.071165466E1,1.584960938E0,1.088758686E1
4.891585161E0,-1.297653198E0,1.085531616E1,1.714248657E0,1.106618458E1
4.896620562E0,-1.345535278E0,1.097502136E1,1.776504517E0,1.119899671E1
4.901625444E0,-1.359909058E0,1.104684448E1,1.738189697E0,1.126514221E1
4.906660845E0,-1.331176758E0,1.106599426E1,1.623275757E0,1.126336028E1
4.911696245E0,-1.254562378E0,1.105163574E1,1.470046997E0,1.121934122E1
